case_id,cse_id,opened_at,closed_at,investigation_text,investigator_id,escalated,resolution,alert_ids
CAS-CSE-01-0133,CSE-01,2024-10-22 23:45:52.309757,2024-10-23 00:32:10.577358,Investigation completed. Findings documented in internal tracker 26.,ANA-04,False,Resolved,"[""ALT-CSE-01-00572""]"
CAS-CSE-01-0134,CSE-01,2024-12-16 12:52:09.945264,2024-12-16 14:43:13.477800,Investigation completed. Findings documented in internal tracker 28.,ANA-04,False,Resolved,"[""ALT-CSE-01-00573""]"
CAS-CSE-01-0135,CSE-01,2024-11-17 07:34:59.165642,2024-11-17 08:19:03.066369,Investigation completed. Findings documented in internal tracker 2.,ANA-03,False,Resolved,"[""ALT-CSE-01-00575""]"
CAS-CSE-01-0136,CSE-01,2024-11-28 00:31:10.638622,2024-11-28 02:21:00.870743,Investigation completed. Findings documented in internal tracker 9.,ANA-05,False,Resolved,"[""ALT-CSE-01-00584""]"
CAS-CSE-01-0137,CSE-01,2024-10-22 15:04:36.297129,2024-10-22 15:37:54.022315,Investigation completed. Findings documented in internal tracker 11.,ANA-02,False,Resolved,"[""ALT-CSE-01-00591""]"
CAS-CSE-01-0138,CSE-01,2024-12-16 22:16:33.995408,2024-12-16 23:04:46.739150,Investigation completed. Findings documented in internal tracker 36.,ANA-03,False,Resolved,"[""ALT-CSE-01-00596""]"
CAS-CSE-01-0139,CSE-01,2024-12-08 18:35:02.616420,2024-12-08 19:58:24.873166,Investigation completed. Findings documented in internal tracker 7.,ANA-04,False,Resolved,"[""ALT-CSE-01-00598""]"
CAS-CSE-01-0140,CSE-01,2024-12-14 04:22:24.464329,2024-12-14 05:19:11.155583,Investigation completed. Findings documented in internal tracker 8.,ANA-03,True,Resolved,"[""ALT-CSE-01-00603""]"
CAS-CSE-01-0141,CSE-01,2024-10-16 14:44:18.744579,2024-10-16 15:28:32.546561,Investigation completed. Findings documented in internal tracker 3.,ANA-01,False,Resolved,"[""ALT-CSE-01-00604""]"
CAS-CSE-01-0142,CSE-01,2024-12-01 04:12:05.129403,2024-12-01 06:05:39.113082,Investigation completed. Findings documented in internal tracker 10.,ANA-05,False,Resolved,"[""ALT-CSE-01-00607""]"
CAS-CSE-01-0143,CSE-01,2024-10-14 03:52:00.501764,2024-10-14 04:14:48.146573,Investigation completed. Findings documented in internal tracker 20.,ANA-04,False,Resolved,"[""ALT-CSE-01-00611""]"
CAS-CSE-01-0144,CSE-01,2024-10-30 11:26:21.122447,2024-10-30 12:42:37.976121,Investigation completed. Findings documented in internal tracker 8.,ANA-02,False,Resolved,"[""ALT-CSE-01-00616""]"
CAS-CSE-01-0145,CSE-01,2024-11-20 09:46:13.659263,2024-11-20 11:33:03.290728,Investigation completed. Findings documented in internal tracker 12.,ANA-04,False,Resolved,"[""ALT-CSE-01-00622""]"
CAS-CSE-01-0146,CSE-01,2024-10-17 21:17:56.711278,2024-10-17 22:02:13.550578,Investigation completed. Findings documented in internal tracker 7.,ANA-04,True,Resolved,"[""ALT-CSE-01-00626""]"
CAS-CSE-01-0147,CSE-01,2024-12-28 02:11:29.755399,2024-12-28 04:36:54.128209,Investigation completed. Findings documented in internal tracker 17.,ANA-03,False,Resolved,"[""ALT-CSE-01-00628""]"
CAS-CSE-01-0148,CSE-01,2024-11-12 01:41:05.747913,2024-11-12 02:46:29.818071,Investigation completed. Findings documented in internal tracker 27.,ANA-04,True,Resolved,"[""ALT-CSE-01-00632""]"
CAS-CSE-01-0149,CSE-01,2024-10-11 01:14:22.738153,2024-10-11 02:05:34.547128,Investigation completed. Findings documented in internal tracker 31.,ANA-02,False,Resolved,"[""ALT-CSE-01-00634""]"
CAS-CSE-01-0150,CSE-01,2024-11-11 07:17:08.352256,2024-11-11 09:32:13.831563,Investigation completed. Findings documented in internal tracker 13.,ANA-05,True,Resolved,"[""ALT-CSE-01-00642""]"
CAS-CSE-01-0151,CSE-01,2024-12-17 10:21:41.159354,2024-12-17 11:00:42.456366,Investigation completed. Findings documented in internal tracker 22.,ANA-01,True,Resolved,"[""ALT-CSE-01-00651""]"
CAS-CSE-01-0152,CSE-01,2024-10-02 18:01:22.571925,2024-10-02 20:03:18.741239,Investigation completed. Findings documented in internal tracker 28.,ANA-05,False,Resolved,"[""ALT-CSE-01-00654""]"
CAS-CSE-01-0153,CSE-01,2024-11-30 09:36:45.968724,2024-11-30 10:21:43.795323,Investigation completed. Findings documented in internal tracker 9.,ANA-02,False,Resolved,"[""ALT-CSE-01-00656""]"
CAS-CSE-01-0154,CSE-01,2024-11-08 04:57:19.228808,2024-11-08 06:31:05.687954,Investigation completed. Findings documented in internal tracker 18.,ANA-02,False,Resolved,"[""ALT-CSE-01-00657""]"
CAS-CSE-01-0155,CSE-01,2024-11-10 15:11:50.579133,2024-11-10 15:55:17.547514,Investigation completed. Findings documented in internal tracker 35.,ANA-02,False,Resolved,"[""ALT-CSE-01-00658""]"
CAS-CSE-01-0156,CSE-01,2024-10-12 19:44:49.409732,2024-10-12 20:14:08.101464,Investigation completed. Findings documented in internal tracker 25.,ANA-02,True,Resolved,"[""ALT-CSE-01-00660""]"
CAS-CSE-01-0157,CSE-01,2024-12-04 08:52:25.449470,2024-12-04 09:50:31.575619,Investigation completed. Findings documented in internal tracker 4.,ANA-04,True,Resolved,"[""ALT-CSE-01-00664""]"
CAS-CSE-01-0158,CSE-01,2024-12-17 20:27:16.041240,2024-12-17 22:46:16.159823,Investigation completed. Findings documented in internal tracker 31.,ANA-04,False,Resolved,"[""ALT-CSE-01-00667""]"
CAS-CSE-01-0159,CSE-01,2024-10-27 06:05:37.991459,2024-10-27 07:05:55.560006,Investigation completed. Findings documented in internal tracker 20.,ANA-03,True,Resolved,"[""ALT-CSE-01-00670""]"
CAS-CSE-01-0160,CSE-01,2024-10-02 00:14:46.565142,2024-10-02 01:10:02.418215,Investigation completed. Findings documented in internal tracker 11.,ANA-04,False,Resolved,"[""ALT-CSE-01-00677""]"
CAS-CSE-01-0161,CSE-01,2024-12-13 15:17:51.396856,2024-12-13 16:20:43.984056,Investigation completed. Findings documented in internal tracker 1.,ANA-02,True,Resolved,"[""ALT-CSE-01-00678""]"
CAS-CSE-01-0162,CSE-01,2024-12-07 11:45:30.184612,2024-12-07 12:29:33.890792,Investigation completed. Findings documented in internal tracker 29.,ANA-04,False,Resolved,"[""ALT-CSE-01-00691""]"
CAS-CSE-01-0163,CSE-01,2024-12-04 01:41:43.167817,2024-12-04 03:34:32.668438,Investigation completed. Findings documented in internal tracker 29.,ANA-04,True,Resolved,"[""ALT-CSE-01-00693""]"
CAS-CSE-01-0164,CSE-01,2024-12-20 02:23:19.827808,2024-12-20 02:49:49.739842,Investigation completed. Findings documented in internal tracker 5.,ANA-03,False,Resolved,"[""ALT-CSE-01-00704""]"
CAS-CSE-01-0165,CSE-01,2024-10-14 06:50:34.191891,2024-10-14 08:24:30.827442,Investigation completed. Findings documented in internal tracker 26.,ANA-04,False,Resolved,"[""ALT-CSE-01-00706""]"
CAS-CSE-01-0166,CSE-01,2024-11-12 15:56:28.138121,2024-11-12 18:11:04.775625,Investigation completed. Findings documented in internal tracker 20.,ANA-01,False,Resolved,"[""ALT-CSE-01-00715""]"
CAS-CSE-01-0167,CSE-01,2024-12-21 21:04:13.552499,2024-12-21 22:20:28.012375,Investigation completed. Findings documented in internal tracker 7.,ANA-03,False,Resolved,"[""ALT-CSE-01-00722""]"
CAS-CSE-01-0168,CSE-01,2024-10-14 17:33:46.556127,2024-10-14 17:54:07.173687,Investigation completed. Findings documented in internal tracker 20.,ANA-05,False,Resolved,"[""ALT-CSE-01-00727""]"
CAS-CSE-01-0169,CSE-01,2024-11-16 10:26:18.604267,2024-11-16 11:03:52.859208,Investigation completed. Findings documented in internal tracker 33.,ANA-01,False,Resolved,"[""ALT-CSE-01-00730""]"
CAS-CSE-01-0170,CSE-01,2024-12-27 05:20:10.303086,2024-12-27 06:04:36.437697,Investigation completed. Findings documented in internal tracker 3.,ANA-02,False,Resolved,"[""ALT-CSE-01-00748""]"
CAS-CSE-01-0171,CSE-01,2024-12-13 14:11:19.116776,2024-12-13 14:53:35.508122,Investigation completed. Findings documented in internal tracker 0.,ANA-02,False,Resolved,"[""ALT-CSE-01-00758""]"
CAS-CSE-01-0172,CSE-01,2024-12-13 13:28:34.613332,2024-12-13 15:04:54.642721,Investigation completed. Findings documented in internal tracker 4.,ANA-03,False,Resolved,"[""ALT-CSE-01-00759""]"
CAS-CSE-01-0173,CSE-01,2024-12-26 14:06:09.323258,2024-12-26 14:44:06.265034,Investigation completed. Findings documented in internal tracker 14.,ANA-05,False,Resolved,"[""ALT-CSE-01-00763""]"
CAS-CSE-01-0174,CSE-01,2024-12-08 16:56:17.525860,2024-12-08 18:04:02.902572,Investigation completed. Findings documented in internal tracker 35.,ANA-02,False,Resolved,"[""ALT-CSE-01-00778""]"
CAS-CSE-01-0175,CSE-01,2024-10-04 16:54:21.360681,2024-10-04 17:42:51.061392,Investigation completed. Findings documented in internal tracker 16.,ANA-04,False,Resolved,"[""ALT-CSE-01-00795""]"
CAS-CSE-01-0176,CSE-01,2024-11-11 19:45:36.491118,2024-11-11 20:39:39.647266,Investigation completed. Findings documented in internal tracker 29.,ANA-05,False,Resolved,"[""ALT-CSE-01-00796""]"
CAS-CSE-01-0177,CSE-01,2024-11-01 16:39:49.428762,2024-11-01 17:41:18.209092,Investigation completed. Findings documented in internal tracker 9.,ANA-01,False,Resolved,"[""ALT-CSE-01-00797""]"
CAS-CSE-01-0178,CSE-01,2024-10-25 21:24:51.911063,2024-10-25 21:57:50.380445,Investigation completed. Findings documented in internal tracker 11.,ANA-05,False,Resolved,"[""ALT-CSE-01-00807""]"
CAS-CSE-01-0179,CSE-01,2024-11-18 09:01:50.859039,2024-11-18 09:32:56.466691,Investigation completed. Findings documented in internal tracker 22.,ANA-01,True,Resolved,"[""ALT-CSE-01-00814""]"
CAS-CSE-01-0180,CSE-01,2024-11-28 22:18:48.977262,2024-11-28 23:30:26.946023,Investigation completed. Findings documented in internal tracker 14.,ANA-02,True,Resolved,"[""ALT-CSE-01-00822""]"
CAS-CSE-01-0181,CSE-01,2024-10-05 11:37:14.116006,2024-10-05 12:13:38.861963,Investigation completed. Findings documented in internal tracker 4.,ANA-05,False,Resolved,"[""ALT-CSE-01-00823""]"
CAS-CSE-01-0182,CSE-01,2024-10-27 06:57:26.301245,2024-10-27 07:39:50.492899,Investigation completed. Findings documented in internal tracker 28.,ANA-04,True,Resolved,"[""ALT-CSE-01-00824""]"
CAS-CSE-01-0183,CSE-01,2024-11-15 09:46:22.562193,2024-11-15 10:48:50.927899,Investigation completed. Findings documented in internal tracker 13.,ANA-01,False,Resolved,"[""ALT-CSE-01-00826""]"
CAS-CSE-01-0184,CSE-01,2024-10-15 02:32:28.202115,2024-10-15 03:31:04.387151,Investigation completed. Findings documented in internal tracker 27.,ANA-03,False,Resolved,"[""ALT-CSE-01-00827""]"
CAS-CSE-01-0185,CSE-01,2024-12-11 00:27:57.969098,2024-12-11 01:15:37.650608,Investigation completed. Findings documented in internal tracker 27.,ANA-05,True,Resolved,"[""ALT-CSE-01-00844""]"
CAS-CSE-01-0186,CSE-01,2024-11-28 06:08:51.838079,2024-11-28 07:07:21.420934,Investigation completed. Findings documented in internal tracker 28.,ANA-02,False,Resolved,"[""ALT-CSE-01-00847""]"
CAS-CSE-01-0187,CSE-01,2024-12-03 00:05:57.371160,2024-12-03 01:31:18.151666,Investigation completed. Findings documented in internal tracker 33.,ANA-01,False,Resolved,"[""ALT-CSE-01-00854""]"
CAS-CSE-01-0188,CSE-01,2024-10-04 09:09:29.636871,2024-10-04 10:40:48.646634,Investigation completed. Findings documented in internal tracker 19.,ANA-05,False,Resolved,"[""ALT-CSE-01-00856""]"
CAS-CSE-01-0189,CSE-01,2024-11-28 02:24:01.550335,2024-11-28 02:53:53.701445,Investigation completed. Findings documented in internal tracker 29.,ANA-01,False,Resolved,"[""ALT-CSE-01-00858""]"
CAS-CSE-01-0190,CSE-01,2024-10-22 08:45:29.905414,2024-10-22 11:00:20.527664,Investigation completed. Findings documented in internal tracker 1.,ANA-02,False,Resolved,"[""ALT-CSE-01-00867""]"
CAS-CSE-01-0191,CSE-01,2024-11-26 07:20:54.943887,2024-11-26 07:52:01.473586,Investigation completed. Findings documented in internal tracker 9.,ANA-02,True,Resolved,"[""ALT-CSE-01-00869""]"
CAS-CSE-01-0192,CSE-01,2024-11-20 03:02:37.548031,2024-11-20 03:45:07.264680,Investigation completed. Findings documented in internal tracker 20.,ANA-04,False,Resolved,"[""ALT-CSE-01-00876""]"
CAS-CSE-01-0193,CSE-01,2024-10-01 12:48:09.294467,2024-10-01 13:11:49.126222,Investigation completed. Findings documented in internal tracker 37.,ANA-04,False,Resolved,"[""ALT-CSE-01-00884""]"
CAS-CSE-01-0194,CSE-01,2024-10-13 01:37:00.923150,2024-10-13 03:39:49.203656,Investigation completed. Findings documented in internal tracker 1.,ANA-03,False,Resolved,"[""ALT-CSE-01-00886""]"
CAS-CSE-01-0195,CSE-01,2024-12-01 04:47:26.203587,2024-12-01 06:07:39.804324,Investigation completed. Findings documented in internal tracker 21.,ANA-04,False,Resolved,"[""ALT-CSE-01-00895""]"
CAS-CSE-01-0196,CSE-01,2024-11-10 06:31:11.746652,2024-11-10 07:18:40.818512,Investigation completed. Findings documented in internal tracker 26.,ANA-04,False,Resolved,"[""ALT-CSE-01-00898""]"
CAS-CSE-01-0197,CSE-01,2024-11-13 04:01:17.352053,2024-11-13 06:08:09.187760,Investigation completed. Findings documented in internal tracker 0.,ANA-03,False,Resolved,"[""ALT-CSE-01-00914""]"
CAS-CSE-01-0198,CSE-01,2024-10-16 06:49:32.332739,2024-10-16 08:46:56.799238,Investigation completed. Findings documented in internal tracker 31.,ANA-05,False,Resolved,"[""ALT-CSE-01-00918""]"
CAS-CSE-01-0199,CSE-01,2024-11-09 15:10:12.751758,2024-11-09 16:11:30.688795,Investigation completed. Findings documented in internal tracker 23.,ANA-03,False,Resolved,"[""ALT-CSE-01-00920""]"
CAS-CSE-01-0200,CSE-01,2024-11-07 20:48:25.862070,2024-11-07 21:30:43.181120,Investigation completed. Findings documented in internal tracker 12.,ANA-02,False,Resolved,"[""ALT-CSE-01-00939""]"
CAS-CSE-01-0201,CSE-01,2024-12-27 08:24:29.228216,2024-12-27 10:50:02.273286,Investigation completed. Findings documented in internal tracker 27.,ANA-05,False,Resolved,"[""ALT-CSE-01-00946""]"
CAS-CSE-01-0202,CSE-01,2024-11-23 17:56:51.874891,2024-11-23 20:25:12.037749,Investigation completed. Findings documented in internal tracker 1.,ANA-04,False,Resolved,"[""ALT-CSE-01-00949""]"
CAS-CSE-01-0203,CSE-01,2024-11-08 15:37:42.006928,2024-11-08 16:22:09.491294,Investigation completed. Findings documented in internal tracker 30.,ANA-05,False,Resolved,"[""ALT-CSE-01-00953""]"
CAS-CSE-01-0204,CSE-01,2024-11-07 15:15:23.514038,2024-11-07 15:52:59.059281,Investigation completed. Findings documented in internal tracker 21.,ANA-03,False,Resolved,"[""ALT-CSE-01-00962""]"
CAS-CSE-01-0205,CSE-01,2024-11-04 18:28:48.197348,2024-11-04 19:01:19.051588,Investigation completed. Findings documented in internal tracker 31.,ANA-03,True,Resolved,"[""ALT-CSE-01-00967""]"
CAS-CSE-01-0206,CSE-01,2024-12-24 07:08:21.934134,2024-12-24 08:10:05.065944,Investigation completed. Findings documented in internal tracker 16.,ANA-05,False,Resolved,"[""ALT-CSE-01-00972""]"
CAS-CSE-01-0207,CSE-01,2024-12-28 08:18:38.937361,2024-12-28 10:17:07.721469,Investigation completed. Findings documented in internal tracker 38.,ANA-05,False,Resolved,"[""ALT-CSE-01-00977""]"
CAS-CSE-01-0208,CSE-01,2024-10-26 22:51:27.788773,2024-10-26 23:32:35.025977,Investigation completed. Findings documented in internal tracker 22.,ANA-05,False,Resolved,"[""ALT-CSE-01-00979""]"
CAS-CSE-01-0209,CSE-01,2024-10-04 11:49:27.582070,2024-10-04 13:29:20.662691,Investigation completed. Findings documented in internal tracker 6.,ANA-04,False,Resolved,"[""ALT-CSE-01-00980""]"
CAS-CSE-01-0210,CSE-01,2024-10-23 02:13:43.905948,2024-10-23 02:40:52.281962,Investigation completed. Findings documented in internal tracker 30.,ANA-03,False,Resolved,"[""ALT-CSE-01-00984""]"
CAS-CSE-01-0211,CSE-01,2024-11-30 05:01:17.738769,2024-11-30 07:02:03.877748,Investigation completed. Findings documented in internal tracker 29.,ANA-04,False,Resolved,"[""ALT-CSE-01-00987""]"
CAS-CSE-01-0212,CSE-01,2024-12-11 09:21:30.785129,2024-12-11 10:01:12.337176,Investigation completed. Findings documented in internal tracker 37.,ANA-05,False,Resolved,"[""ALT-CSE-01-00989""]"
CAS-CSE-01-0213,CSE-01,2024-12-16 17:54:46.767235,2024-12-16 18:40:48.382406,Investigation completed. Findings documented in internal tracker 19.,ANA-04,False,Resolved,"[""ALT-CSE-01-00995""]"
CAS-CSE-01-0214,CSE-01,2024-11-03 09:37:58.499777,2024-11-03 10:29:01.169357,Investigation completed. Findings documented in internal tracker 26.,ANA-02,False,Resolved,"[""ALT-CSE-01-00997""]"
CAS-CSE-01-0215,CSE-01,2024-12-29 08:21:58.506846,2024-12-29 08:35:27.429394,Investigation completed. Findings documented in internal tracker 32.,ANA-02,False,Resolved,"[""ALT-CSE-01-00998""]"
CAS-CSE-01-0216,CSE-01,2024-12-18 10:28:42.849252,2024-12-18 10:58:45.007237,Investigation completed. Findings documented in internal tracker 27.,ANA-02,True,Resolved,"[""ALT-CSE-01-01012""]"
CAS-CSE-01-0217,CSE-01,2024-10-23 18:40:28.291743,2024-10-23 19:01:11.495822,Investigation completed. Findings documented in internal tracker 3.,ANA-03,False,Resolved,"[""ALT-CSE-01-01015""]"
CAS-CSE-01-0218,CSE-01,2024-12-24 15:22:29.199285,2024-12-24 16:18:34.465032,Investigation completed. Findings documented in internal tracker 37.,ANA-03,False,Resolved,"[""ALT-CSE-01-01017""]"
CAS-CSE-01-0219,CSE-01,2024-11-11 06:21:41.064210,2024-11-11 08:27:09.096079,Investigation completed. Findings documented in internal tracker 21.,ANA-01,False,Resolved,"[""ALT-CSE-01-01022""]"
CAS-CSE-01-0220,CSE-01,2024-11-09 03:06:20.902261,2024-11-09 03:28:28.864310,Investigation completed. Findings documented in internal tracker 19.,ANA-01,False,Resolved,"[""ALT-CSE-01-01024""]"
CAS-CSE-01-0221,CSE-01,2024-12-12 19:26:54.386958,2024-12-12 20:04:13.590660,Investigation completed. Findings documented in internal tracker 38.,ANA-04,False,Resolved,"[""ALT-CSE-01-01029""]"
CAS-CSE-01-0222,CSE-01,2024-11-17 04:58:47.638500,2024-11-17 05:45:07.620617,Investigation completed. Findings documented in internal tracker 22.,ANA-05,False,Resolved,"[""ALT-CSE-01-01031""]"
CAS-CSE-01-0223,CSE-01,2024-11-30 06:43:11.221702,2024-11-30 07:34:42.028328,Investigation completed. Findings documented in internal tracker 34.,ANA-04,False,Resolved,"[""ALT-CSE-01-01032""]"
CAS-CSE-01-0224,CSE-01,2024-11-02 01:45:17.306524,2024-11-02 02:38:44.695889,Investigation completed. Findings documented in internal tracker 6.,ANA-05,False,Resolved,"[""ALT-CSE-01-01042""]"
CAS-CSE-01-0225,CSE-01,2024-10-20 14:33:22.769488,2024-10-20 16:41:22.897334,Investigation completed. Findings documented in internal tracker 11.,ANA-01,False,Resolved,"[""ALT-CSE-01-01044""]"
CAS-CSE-01-0226,CSE-01,2024-11-21 04:09:57.087405,2024-11-21 04:45:40.510820,Investigation completed. Findings documented in internal tracker 36.,ANA-02,True,Resolved,"[""ALT-CSE-01-01048""]"
CAS-CSE-01-0227,CSE-01,2024-10-26 06:44:02.761610,2024-10-26 07:47:41.865951,Investigation completed. Findings documented in internal tracker 9.,ANA-01,False,Resolved,"[""ALT-CSE-01-01053""]"
CAS-CSE-01-0228,CSE-01,2024-10-15 04:24:13.801156,2024-10-15 05:27:22.028379,Investigation completed. Findings documented in internal tracker 23.,ANA-01,False,Resolved,"[""ALT-CSE-01-01059""]"
CAS-CSE-01-0229,CSE-01,2024-10-25 17:25:16.350222,2024-10-25 18:18:14.898385,Investigation completed. Findings documented in internal tracker 30.,ANA-03,False,Resolved,"[""ALT-CSE-01-01068""]"
CAS-CSE-01-0230,CSE-01,2024-10-10 13:11:35.399020,2024-10-10 13:46:45.315023,Investigation completed. Findings documented in internal tracker 31.,ANA-02,False,Resolved,"[""ALT-CSE-01-01071""]"
CAS-CSE-01-0231,CSE-01,2024-11-25 21:17:48.260658,2024-11-25 21:59:03.688789,Investigation completed. Findings documented in internal tracker 16.,ANA-02,False,Resolved,"[""ALT-CSE-01-01074""]"
CAS-CSE-01-0232,CSE-01,2024-11-20 17:14:42.665119,2024-11-20 18:01:11.129826,Investigation completed. Findings documented in internal tracker 3.,ANA-04,False,Resolved,"[""ALT-CSE-01-01075""]"
CAS-CSE-01-0233,CSE-01,2024-11-25 13:10:11.378729,2024-11-25 13:34:51.162743,Investigation completed. Findings documented in internal tracker 0.,ANA-05,False,Resolved,"[""ALT-CSE-01-01077""]"
CAS-CSE-01-0234,CSE-01,2024-10-09 23:49:14.829059,2024-10-10 01:14:23.669813,Investigation completed. Findings documented in internal tracker 27.,ANA-01,False,Resolved,"[""ALT-CSE-01-01080""]"
CAS-CSE-01-0235,CSE-01,2024-10-21 18:34:35.998861,2024-10-21 18:58:55.654076,Investigation completed. Findings documented in internal tracker 21.,ANA-02,True,Resolved,"[""ALT-CSE-01-01083""]"
CAS-CSE-01-0236,CSE-01,2024-10-29 06:26:43.575778,2024-10-29 07:16:12.520417,Investigation completed. Findings documented in internal tracker 39.,ANA-01,True,Resolved,"[""ALT-CSE-01-01087""]"
CAS-CSE-01-0237,CSE-01,2024-12-04 19:08:32.791028,2024-12-04 19:58:18.640322,Investigation completed. Findings documented in internal tracker 29.,ANA-04,False,Resolved,"[""ALT-CSE-01-01088""]"
CAS-CSE-01-0238,CSE-01,2024-12-28 22:24:01.602335,2024-12-28 23:13:40.618027,Investigation completed. Findings documented in internal tracker 6.,ANA-04,False,Resolved,"[""ALT-CSE-01-01092""]"
CAS-CSE-01-0239,CSE-01,2024-12-09 18:30:19.984323,2024-12-09 20:23:39.654352,Investigation completed. Findings documented in internal tracker 36.,ANA-05,False,Resolved,"[""ALT-CSE-01-01094""]"
CAS-CSE-01-0240,CSE-01,2024-11-12 16:15:08.913474,2024-11-12 17:06:54.804049,Investigation completed. Findings documented in internal tracker 13.,ANA-04,True,Resolved,"[""ALT-CSE-01-01104""]"
CAS-CSE-01-0241,CSE-01,2024-11-09 09:08:05.044788,2024-11-09 09:56:41.057142,Investigation completed. Findings documented in internal tracker 39.,ANA-04,False,Resolved,"[""ALT-CSE-01-01108""]"
CAS-CSE-01-0242,CSE-01,2024-12-24 21:17:02.066118,2024-12-24 22:12:11.763974,Investigation completed. Findings documented in internal tracker 22.,ANA-03,False,Resolved,"[""ALT-CSE-01-01111""]"
CAS-CSE-01-0243,CSE-01,2024-12-18 19:30:32.519712,2024-12-18 21:20:26.735420,Investigation completed. Findings documented in internal tracker 35.,ANA-03,False,Resolved,"[""ALT-CSE-01-01112""]"
CAS-CSE-01-0244,CSE-01,2024-12-25 03:30:29.282668,2024-12-25 04:07:47.609138,Investigation completed. Findings documented in internal tracker 25.,ANA-02,True,Resolved,"[""ALT-CSE-01-01117""]"
CAS-CSE-01-0245,CSE-01,2024-12-07 20:25:57.952139,2024-12-07 21:22:56.793065,Investigation completed. Findings documented in internal tracker 5.,ANA-03,False,Resolved,"[""ALT-CSE-01-01122""]"
CAS-CSE-01-0246,CSE-01,2024-12-29 03:58:57.819117,2024-12-29 06:44:52.559663,Investigation completed. Findings documented in internal tracker 0.,ANA-02,False,Resolved,"[""ALT-CSE-01-01125""]"
CAS-CSE-01-0247,CSE-01,2024-10-12 09:43:26.657522,2024-10-12 10:19:15.438168,Investigation completed. Findings documented in internal tracker 4.,ANA-01,True,Resolved,"[""ALT-CSE-01-01127""]"
CAS-CSE-01-0248,CSE-01,2024-12-14 23:43:16.595908,2024-12-15 00:44:54.998231,Investigation completed. Findings documented in internal tracker 35.,ANA-04,True,Resolved,"[""ALT-CSE-01-01128""]"
CAS-CSE-01-0249,CSE-01,2024-10-16 20:06:10.949147,2024-10-16 20:47:16.526634,Investigation completed. Findings documented in internal tracker 19.,ANA-04,False,Resolved,"[""ALT-CSE-01-01138""]"
CAS-CSE-01-0250,CSE-01,2024-11-29 21:30:15.867903,2024-11-29 22:57:06.455091,Investigation completed. Findings documented in internal tracker 23.,ANA-05,False,Resolved,"[""ALT-CSE-01-01142""]"
CAS-CSE-01-0251,CSE-01,2024-12-18 14:51:06.059765,2024-12-18 15:31:28.076977,Investigation completed. Findings documented in internal tracker 16.,ANA-03,False,Resolved,"[""ALT-CSE-01-01144""]"
CAS-CSE-01-0252,CSE-01,2024-10-12 09:40:38.331607,2024-10-12 10:10:06.055937,Investigation completed. Findings documented in internal tracker 20.,ANA-01,False,Resolved,"[""ALT-CSE-01-01146""]"
CAS-CSE-01-0253,CSE-01,2024-10-24 21:24:28.245440,2024-10-24 22:06:47.999845,Investigation completed. Findings documented in internal tracker 5.,ANA-05,False,Resolved,"[""ALT-CSE-01-01147""]"
CAS-CSE-01-0254,CSE-01,2024-12-21 16:12:33.213310,2024-12-21 16:55:31.764446,Investigation completed. Findings documented in internal tracker 24.,ANA-02,False,Resolved,"[""ALT-CSE-01-01156""]"
CAS-CSE-01-0255,CSE-01,2024-10-20 01:33:21.304803,2024-10-20 02:19:28.651449,Investigation completed. Findings documented in internal tracker 8.,ANA-04,True,Resolved,"[""ALT-CSE-01-01157""]"
CAS-CSE-01-0256,CSE-01,2024-10-30 13:42:21.026869,2024-10-30 15:59:01.186550,Investigation completed. Findings documented in internal tracker 37.,ANA-04,False,Resolved,"[""ALT-CSE-01-01159""]"
CAS-CSE-01-0257,CSE-01,2024-10-24 19:45:30.775142,2024-10-24 20:35:34.135813,Investigation completed. Findings documented in internal tracker 27.,ANA-05,False,Resolved,"[""ALT-CSE-01-01167""]"
CAS-CSE-01-0258,CSE-01,2024-11-20 13:46:17.594061,2024-11-20 14:24:05.200128,Investigation completed. Findings documented in internal tracker 5.,ANA-02,False,Resolved,"[""ALT-CSE-01-01171""]"
CAS-CSE-01-0259,CSE-01,2024-11-08 16:25:01.544888,2024-11-08 17:15:11.987613,Investigation completed. Findings documented in internal tracker 3.,ANA-01,False,Resolved,"[""ALT-CSE-01-01176""]"
CAS-CSE-01-0260,CSE-01,2024-11-29 17:46:33.388206,2024-11-29 18:51:34.688581,Investigation completed. Findings documented in internal tracker 29.,ANA-01,True,Resolved,"[""ALT-CSE-01-01183""]"
CAS-CSE-01-0261,CSE-01,2024-11-27 17:57:52.846956,2024-11-27 18:35:15.282898,Investigation completed. Findings documented in internal tracker 8.,ANA-01,True,Resolved,"[""ALT-CSE-01-01185""]"
CAS-CSE-01-0262,CSE-01,2024-10-31 05:45:58.585051,2024-10-31 06:18:29.332714,Investigation completed. Findings documented in internal tracker 30.,ANA-03,False,Resolved,"[""ALT-CSE-01-01190""]"
CAS-CSE-01-0263,CSE-01,2024-12-25 19:24:18.494231,2024-12-25 21:56:13.617394,Investigation completed. Findings documented in internal tracker 18.,ANA-03,True,Resolved,"[""ALT-CSE-01-01192""]"
CAS-CSE-01-0264,CSE-01,2024-11-09 20:48:02.961860,2024-11-09 21:56:08.801442,Investigation completed. Findings documented in internal tracker 14.,ANA-01,True,Resolved,"[""ALT-CSE-01-01197""]"
