case_id,cse_id,opened_at,closed_at,investigation_text,investigator_id,escalated,resolution,alert_ids
CAS-CSE-07-0249,CSE-07,2024-12-26 00:27:29.173067,2024-12-26 00:31:52.726111,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00300""]"
CAS-CSE-07-0250,CSE-07,2024-12-05 10:09:18.364678,2024-12-05 10:12:46.293358,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00301""]"
CAS-CSE-07-0251,CSE-07,2024-10-22 17:01:05.070188,2024-10-22 17:05:06.225232,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00302""]"
CAS-CSE-07-0252,CSE-07,2024-12-24 00:53:25.566681,2024-12-24 00:57:40.908107,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00303""]"
CAS-CSE-07-0253,CSE-07,2024-11-17 09:47:17.469140,2024-11-17 09:51:04.644603,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00304""]"
CAS-CSE-07-0254,CSE-07,2024-12-27 23:38:22.106169,2024-12-27 23:42:44.484470,Investigated system activity on port 42175. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00305""]"
CAS-CSE-07-0255,CSE-07,2024-11-27 17:41:22.011960,2024-11-27 17:45:28.881512,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00306""]"
CAS-CSE-07-0256,CSE-07,2024-12-28 08:46:13.637960,2024-12-28 08:50:40.462824,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00307""]"
CAS-CSE-07-0257,CSE-07,2024-10-10 12:29:43.944175,2024-10-10 12:34:03.761247,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00308""]"
CAS-CSE-07-0258,CSE-07,2024-11-19 06:46:03.678134,2024-11-19 06:50:15.532958,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00309""]"
CAS-CSE-07-0259,CSE-07,2024-10-27 10:23:34.216430,2024-10-27 10:27:45.601034,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00310""]"
CAS-CSE-07-0260,CSE-07,2024-12-12 12:23:31.775655,2024-12-12 12:26:55.796901,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00311""]"
CAS-CSE-07-0261,CSE-07,2024-11-29 09:58:19.863382,2024-11-29 10:02:39.237393,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,True,Resolved,"[""ALT-CSE-07-00312""]"
CAS-CSE-07-0262,CSE-07,2024-10-12 06:29:45.507433,2024-10-12 06:34:27.365730,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00313""]"
CAS-CSE-07-0263,CSE-07,2024-10-28 07:44:51.592728,2024-10-28 07:49:41.621579,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00315""]"
CAS-CSE-07-0264,CSE-07,2024-11-10 09:01:51.027608,2024-11-10 09:05:58.646654,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00316""]"
CAS-CSE-07-0265,CSE-07,2024-11-06 02:48:34.838904,2024-11-06 02:52:39.634702,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00320""]"
CAS-CSE-07-0266,CSE-07,2024-10-14 02:58:37.144563,2024-10-14 03:02:04.715295,Investigated system activity on port 46613. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00321""]"
CAS-CSE-07-0267,CSE-07,2024-12-17 12:21:46.380704,2024-12-17 12:25:52.256885,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00322""]"
CAS-CSE-07-0268,CSE-07,2024-12-13 10:12:26.060076,2024-12-13 10:17:10.897978,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00323""]"
CAS-CSE-07-0269,CSE-07,2024-10-06 13:21:38.468527,2024-10-06 13:25:00.372178,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00324""]"
CAS-CSE-07-0270,CSE-07,2024-10-18 23:00:46.026328,2024-10-18 23:04:15.155256,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,True,Resolved,"[""ALT-CSE-07-00325""]"
CAS-CSE-07-0271,CSE-07,2024-12-05 04:29:11.375718,2024-12-05 04:33:39.750558,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00326""]"
CAS-CSE-07-0272,CSE-07,2024-12-05 07:21:48.366784,2024-12-05 07:26:34.845487,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,True,Resolved,"[""ALT-CSE-07-00327""]"
CAS-CSE-07-0273,CSE-07,2024-11-23 02:41:05.912313,2024-11-23 02:44:41.186198,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00328""]"
CAS-CSE-07-0274,CSE-07,2024-11-04 14:13:34.142859,2024-11-04 14:18:03.481086,Investigated system activity on port 9935. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00329""]"
CAS-CSE-07-0275,CSE-07,2024-11-12 16:19:44.079870,2024-11-12 16:23:54.258412,Investigated system activity on port 17932. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00332""]"
CAS-CSE-07-0276,CSE-07,2024-10-25 09:22:45.021594,2024-10-25 09:27:18.321434,Investigated system activity on port 49045. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00334""]"
CAS-CSE-07-0277,CSE-07,2024-11-08 22:15:53.779850,2024-11-08 22:19:45.156504,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00335""]"
CAS-CSE-07-0278,CSE-07,2024-12-07 16:04:36.483575,2024-12-07 16:08:35.732966,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00336""]"
CAS-CSE-07-0279,CSE-07,2024-10-19 22:08:48.640279,2024-10-19 22:13:24.217242,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00337""]"
CAS-CSE-07-0280,CSE-07,2024-12-16 05:57:26.895119,2024-12-16 06:01:34.474696,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00338""]"
CAS-CSE-07-0281,CSE-07,2024-11-21 11:42:15.885933,2024-11-21 11:45:26.581605,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00339""]"
CAS-CSE-07-0282,CSE-07,2024-12-10 08:55:07.655414,2024-12-10 08:58:36.463134,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00340""]"
CAS-CSE-07-0283,CSE-07,2024-12-12 03:33:27.668656,2024-12-12 03:37:25.492431,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00342""]"
CAS-CSE-07-0284,CSE-07,2024-11-20 06:33:42.314353,2024-11-20 06:36:54.354291,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00343""]"
CAS-CSE-07-0285,CSE-07,2024-11-10 15:17:00.910875,2024-11-10 15:20:42.854775,Investigated system activity on port 3000. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00345""]"
CAS-CSE-07-0286,CSE-07,2024-11-27 16:05:25.220878,2024-11-27 16:08:57.308836,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00347""]"
CAS-CSE-07-0287,CSE-07,2024-10-04 20:45:26.548687,2024-10-04 20:49:57.175493,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,True,Resolved,"[""ALT-CSE-07-00349""]"
CAS-CSE-07-0288,CSE-07,2024-12-01 00:08:16.728321,2024-12-01 00:12:23.970113,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00350""]"
CAS-CSE-07-0289,CSE-07,2024-12-28 17:46:19.647261,2024-12-28 17:51:04.671632,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,True,Resolved,"[""ALT-CSE-07-00351""]"
CAS-CSE-07-0290,CSE-07,2024-12-13 23:38:31.051804,2024-12-13 23:42:32.143701,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00352""]"
CAS-CSE-07-0291,CSE-07,2024-12-01 10:47:21.753312,2024-12-01 10:51:01.015596,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00353""]"
CAS-CSE-07-0292,CSE-07,2024-10-15 18:59:35.744836,2024-10-15 19:03:07.329925,Investigated system activity on port 27322. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00354""]"
CAS-CSE-07-0293,CSE-07,2024-12-08 00:02:42.727781,2024-12-08 00:06:54.169045,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00355""]"
CAS-CSE-07-0294,CSE-07,2024-10-31 08:18:47.308504,2024-10-31 08:22:51.792550,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00356""]"
CAS-CSE-07-0295,CSE-07,2024-11-01 06:07:34.601277,2024-11-01 06:11:52.529034,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00357""]"
CAS-CSE-07-0296,CSE-07,2024-10-06 09:23:15.757724,2024-10-06 09:27:19.446447,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00358""]"
CAS-CSE-07-0297,CSE-07,2024-11-23 03:01:09.319007,2024-11-23 03:05:25.134888,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00359""]"
CAS-CSE-07-0298,CSE-07,2024-10-11 22:46:55.061089,2024-10-11 22:51:31.063744,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00361""]"
CAS-CSE-07-0299,CSE-07,2024-10-13 04:57:01.209372,2024-10-13 05:00:57.899511,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00362""]"
CAS-CSE-07-0300,CSE-07,2024-11-16 08:25:15.470304,2024-11-16 08:29:47.294159,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00363""]"
CAS-CSE-07-0301,CSE-07,2024-12-01 15:51:43.044448,2024-12-01 15:55:53.203768,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00364""]"
CAS-CSE-07-0302,CSE-07,2024-12-18 20:55:04.639637,2024-12-18 20:58:55.209521,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00365""]"
CAS-CSE-07-0303,CSE-07,2024-11-08 07:25:55.423086,2024-11-08 07:29:25.370168,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00366""]"
CAS-CSE-07-0304,CSE-07,2024-11-06 12:51:40.804194,2024-11-06 12:55:31.831972,Investigated system activity on port 48356. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00368""]"
CAS-CSE-07-0305,CSE-07,2024-12-06 04:35:46.981090,2024-12-06 04:40:16.719497,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00370""]"
CAS-CSE-07-0306,CSE-07,2024-10-01 09:38:56.317127,2024-10-01 09:42:33.514516,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00371""]"
CAS-CSE-07-0307,CSE-07,2024-11-14 21:25:37.949391,2024-11-14 21:29:54.210573,Investigated system activity on port 26787. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00372""]"
CAS-CSE-07-0308,CSE-07,2024-11-08 09:16:34.418621,2024-11-08 09:20:44.720466,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00373""]"
CAS-CSE-07-0309,CSE-07,2024-12-25 23:19:27.512291,2024-12-25 23:24:14.386019,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00375""]"
CAS-CSE-07-0310,CSE-07,2024-12-09 01:16:55.295638,2024-12-09 01:21:14.861012,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00376""]"
CAS-CSE-07-0311,CSE-07,2024-10-29 13:38:24.236393,2024-10-29 13:41:53.636957,Investigated system activity on port 38128. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00378""]"
CAS-CSE-07-0312,CSE-07,2024-10-25 19:18:17.821932,2024-10-25 19:21:21.243627,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00379""]"
CAS-CSE-07-0313,CSE-07,2024-12-02 02:03:12.577581,2024-12-02 02:06:17.559410,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00380""]"
CAS-CSE-07-0314,CSE-07,2024-11-17 09:14:41.384274,2024-11-17 09:18:18.031781,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00381""]"
CAS-CSE-07-0315,CSE-07,2024-12-21 04:52:44.367218,2024-12-21 04:56:17.074731,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00383""]"
CAS-CSE-07-0316,CSE-07,2024-10-31 22:12:39.367550,2024-10-31 22:16:32.751478,Investigated system activity on port 30230. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00384""]"
CAS-CSE-07-0317,CSE-07,2024-12-16 10:13:04.140537,2024-12-16 10:17:32.434848,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00385""]"
CAS-CSE-07-0318,CSE-07,2024-10-23 02:29:47.952707,2024-10-23 02:33:05.139043,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00386""]"
CAS-CSE-07-0319,CSE-07,2024-10-08 23:55:24.033412,2024-10-08 23:59:37.997163,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00387""]"
CAS-CSE-07-0320,CSE-07,2024-10-23 15:15:56.748646,2024-10-23 15:20:32.807148,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00388""]"
CAS-CSE-07-0321,CSE-07,2024-10-12 02:06:59.219407,2024-10-12 02:10:08.803269,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00389""]"
CAS-CSE-07-0322,CSE-07,2024-12-20 09:22:53.489939,2024-12-20 09:27:25.010709,Investigated system activity on port 27846. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00390""]"
CAS-CSE-07-0323,CSE-07,2024-12-09 20:45:38.134209,2024-12-09 20:49:03.489905,Investigated system activity on port 52848. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00391""]"
CAS-CSE-07-0324,CSE-07,2024-12-14 11:43:32.573525,2024-12-14 11:47:50.645270,Investigated system activity on port 30240. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00392""]"
CAS-CSE-07-0325,CSE-07,2024-10-03 21:54:37.151660,2024-10-03 21:58:56.986960,Investigated system activity on port 40504. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00393""]"
CAS-CSE-07-0326,CSE-07,2024-11-29 08:03:57.347855,2024-11-29 08:08:45.207110,Investigated system activity on port 51662. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00394""]"
CAS-CSE-07-0327,CSE-07,2024-11-07 03:26:32.949847,2024-11-07 03:30:15.468765,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00395""]"
CAS-CSE-07-0328,CSE-07,2024-11-30 12:41:18.583981,2024-11-30 12:45:00.086494,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00396""]"
CAS-CSE-07-0329,CSE-07,2024-10-20 10:40:00.185066,2024-10-20 10:44:40.996963,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00397""]"
CAS-CSE-07-0330,CSE-07,2024-10-16 04:06:58.135251,2024-10-16 04:10:37.646600,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00398""]"
CAS-CSE-07-0331,CSE-07,2024-10-17 15:26:31.416608,2024-10-17 15:30:33.544396,Investigated system activity on port 7748. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00399""]"
CAS-CSE-07-0332,CSE-07,2024-10-13 17:18:32.415596,2024-10-13 17:22:08.328769,Investigated system activity on port 43306. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00400""]"
CAS-CSE-07-0333,CSE-07,2024-12-26 04:42:34.210011,2024-12-26 04:47:07.617028,Investigated system activity on port 31256. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00401""]"
CAS-CSE-07-0334,CSE-07,2024-10-16 14:20:58.652702,2024-10-16 14:24:26.883088,Investigated system activity on port 36809. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00403""]"
CAS-CSE-07-0335,CSE-07,2024-11-16 02:12:26.372279,2024-11-16 02:16:16.172762,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00405""]"
CAS-CSE-07-0336,CSE-07,2024-10-11 08:55:14.116672,2024-10-11 08:59:18.364756,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00406""]"
CAS-CSE-07-0337,CSE-07,2024-11-16 02:42:41.848558,2024-11-16 02:47:29.004033,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00407""]"
CAS-CSE-07-0338,CSE-07,2024-10-17 22:33:41.537908,2024-10-17 22:37:51.730138,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00408""]"
CAS-CSE-07-0339,CSE-07,2024-11-24 21:05:08.164176,2024-11-24 21:09:31.986616,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00409""]"
CAS-CSE-07-0340,CSE-07,2024-11-02 18:56:57.398828,2024-11-02 19:00:45.031373,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00410""]"
CAS-CSE-07-0341,CSE-07,2024-11-09 16:37:37.258096,2024-11-09 16:42:05.875105,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00411""]"
CAS-CSE-07-0342,CSE-07,2024-10-18 03:09:26.216369,2024-10-18 03:13:09.473967,Investigated system activity on port 37986. Correlated firewall session logs.,ANA-007,True,Resolved,"[""ALT-CSE-07-00414""]"
CAS-CSE-07-0343,CSE-07,2024-12-12 17:58:08.786462,2024-12-12 18:01:45.356863,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00415""]"
CAS-CSE-07-0344,CSE-07,2024-10-24 09:35:17.600143,2024-10-24 09:38:54.118123,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00417""]"
CAS-CSE-07-0345,CSE-07,2024-10-15 23:51:57.210609,2024-10-15 23:55:12.112661,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00418""]"
CAS-CSE-07-0346,CSE-07,2024-10-01 19:53:47.441460,2024-10-01 19:58:07.727700,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00419""]"
CAS-CSE-07-0347,CSE-07,2024-11-12 13:58:04.052432,2024-11-12 14:02:02.685600,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00420""]"
CAS-CSE-07-0348,CSE-07,2024-11-16 21:36:50.007762,2024-11-16 21:40:10.564143,Investigated system activity on port 5521. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00421""]"
CAS-CSE-07-0349,CSE-07,2024-12-02 06:54:12.313522,2024-12-02 06:57:51.206209,Investigated system activity on port 2846. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00422""]"
CAS-CSE-07-0350,CSE-07,2024-12-11 06:41:24.280658,2024-12-11 06:46:02.208657,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00423""]"
CAS-CSE-07-0351,CSE-07,2024-11-06 16:53:03.269025,2024-11-06 16:57:49.245264,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00425""]"
CAS-CSE-07-0352,CSE-07,2024-12-20 07:03:00.701878,2024-12-20 07:06:46.852048,Investigated system activity on port 5504. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00426""]"
CAS-CSE-07-0353,CSE-07,2024-12-23 15:54:44.767904,2024-12-23 15:58:08.528259,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00427""]"
CAS-CSE-07-0354,CSE-07,2024-12-06 02:25:52.870166,2024-12-06 02:29:10.055217,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00429""]"
CAS-CSE-07-0355,CSE-07,2024-10-31 12:35:10.587390,2024-10-31 12:39:35.705764,Investigated system activity on port 35966. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00430""]"
CAS-CSE-07-0356,CSE-07,2024-10-30 11:40:47.779737,2024-10-30 11:44:55.370190,Investigated system activity on port 30625. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00431""]"
CAS-CSE-07-0357,CSE-07,2024-10-23 22:39:58.389396,2024-10-23 22:43:42.740271,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00432""]"
CAS-CSE-07-0358,CSE-07,2024-11-16 20:45:27.839828,2024-11-16 20:49:27.652273,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00434""]"
CAS-CSE-07-0359,CSE-07,2024-12-02 02:22:52.476024,2024-12-02 02:27:23.307341,Investigated system activity on port 42293. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00435""]"
CAS-CSE-07-0360,CSE-07,2024-12-08 00:11:57.815669,2024-12-08 00:15:00.415564,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00436""]"
CAS-CSE-07-0361,CSE-07,2024-12-15 13:20:06.915960,2024-12-15 13:24:18.741052,Investigated system activity on port 51623. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00437""]"
CAS-CSE-07-0362,CSE-07,2024-12-07 04:32:51.130815,2024-12-07 04:37:24.718866,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00438""]"
CAS-CSE-07-0363,CSE-07,2024-12-02 19:43:10.155599,2024-12-02 19:46:36.283196,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00439""]"
CAS-CSE-07-0364,CSE-07,2024-11-26 10:20:47.679650,2024-11-26 10:25:41.428751,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00440""]"
CAS-CSE-07-0365,CSE-07,2024-10-19 12:54:41.626641,2024-10-19 12:58:12.964368,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00441""]"
CAS-CSE-07-0366,CSE-07,2024-10-13 23:59:37.739522,2024-10-14 00:03:56.155377,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00442""]"
CAS-CSE-07-0367,CSE-07,2024-12-02 11:12:14.473313,2024-12-02 11:15:40.900441,Investigated system activity on port 19778. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00445""]"
CAS-CSE-07-0368,CSE-07,2024-11-03 02:20:06.933989,2024-11-03 02:23:19.515405,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00446""]"
CAS-CSE-07-0369,CSE-07,2024-12-26 11:55:02.303424,2024-12-26 11:59:21.122288,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00447""]"
CAS-CSE-07-0370,CSE-07,2024-11-15 12:11:41.471797,2024-11-15 12:15:08.246799,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00448""]"
CAS-CSE-07-0371,CSE-07,2024-12-24 11:19:00.961153,2024-12-24 11:22:59.959154,Investigated system activity on port 64011. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00449""]"
CAS-CSE-07-0372,CSE-07,2024-11-04 01:04:27.364656,2024-11-04 01:07:55.264731,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00450""]"
CAS-CSE-07-0373,CSE-07,2024-11-26 21:45:50.428812,2024-11-26 21:50:15.407458,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00451""]"
CAS-CSE-07-0374,CSE-07,2024-10-13 02:46:22.504275,2024-10-13 02:50:49.444954,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00453""]"
CAS-CSE-07-0375,CSE-07,2024-11-08 12:18:39.763980,2024-11-08 12:21:52.261739,Alert investigated. No indicators of compromise found. Closed without escalation.,ANA-007,False,Resolved,"[""ALT-CSE-07-00454""]"
CAS-CSE-07-0376,CSE-07,2024-10-20 04:04:26.881431,2024-10-20 04:08:46.781490,Investigated system activity on port 23606. Correlated firewall session logs.,ANA-007,False,Resolved,"[""ALT-CSE-07-00455""]"
