alert_id,cse_id,severity,created_at,acknowledged_at,closed_at,status,case_id,asset_id,escalated
ALT-CSE-11-00148,CSE-11,MEDIUM,2024-12-02T00:43:14,2024-12-02T00:59:04.341035,2024-12-02T01:54:18.133499,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00149,CSE-11,MEDIUM,2024-10-23T01:36:40,2024-10-23T01:52:12.178685,2024-10-23T01:59:23.670714,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00150,CSE-11,LOW,2024-12-17T03:31:33,2024-12-17T03:40:48.820742,2024-12-17T04:43:51.917108,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00151,CSE-11,LOW,2024-10-14T21:57:53,2024-10-14T22:03:20.951419,2024-10-14T22:26:00.505006,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00152,CSE-11,MEDIUM,2024-10-04T04:05:17,2024-10-04T04:33:24.678615,2024-10-04T05:16:51.566508,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00153,CSE-11,MEDIUM,2024-10-19T03:47:57,2024-10-19T04:06:58.405186,2024-10-19T04:15:51.539337,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00154,CSE-11,CRITICAL,2024-11-25T01:35:25,2024-11-25T01:47:28.223449,2024-11-25T02:33:14.585158,CLOSED,CAS-CSE-11-0046,CTRL-SRV-11,False
ALT-CSE-11-00155,CSE-11,CRITICAL,2024-10-11T00:29:18,2024-10-11T00:41:01.685187,2024-10-11T01:46:35.840632,CLOSED,CAS-CSE-11-0047,ENDPOINT-11A,False
ALT-CSE-11-00156,CSE-11,MEDIUM,2024-11-17T18:41:16,2024-11-17T18:50:51.319313,2024-11-17T19:19:41.507448,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00157,CSE-11,MEDIUM,2024-12-11T05:12:24,2024-12-11T05:21:05.339667,2024-12-11T05:41:39.060396,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00158,CSE-11,MEDIUM,2024-12-03T12:07:15,2024-12-03T12:29:19.968807,2024-12-03T13:06:09.891919,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00159,CSE-11,MEDIUM,2024-10-27T00:39:19,2024-10-27T01:01:49.660122,2024-10-27T01:41:11.848414,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00160,CSE-11,LOW,2024-11-08T02:50:32,2024-11-08T03:15:48.406844,2024-11-08T03:33:47.338821,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00161,CSE-11,CRITICAL,2024-10-07T08:50:02,2024-10-07T09:15:58.080211,2024-10-07T10:10:22.845389,CLOSED,CAS-CSE-11-0048,ENDPOINT-11A,False
ALT-CSE-11-00162,CSE-11,MEDIUM,2024-12-28T22:31:26,2024-12-28T22:43:41.203016,2024-12-28T23:01:56.645340,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00163,CSE-11,MEDIUM,2024-12-25T02:07:33,2024-12-25T02:33:34.244062,2024-12-25T03:02:16.008001,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00164,CSE-11,LOW,2024-12-25T16:11:32,2024-12-25T16:26:47.420558,2024-12-25T16:31:00.028366,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00165,CSE-11,LOW,2024-10-01T07:25:08,2024-10-01T07:38:59.755209,2024-10-01T08:19:50.140946,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00166,CSE-11,LOW,2024-11-26T19:31:09,2024-11-26T20:00:51.299475,2024-11-26T20:35:36.982079,CLOSED,CAS-CSE-11-0049,CTRL-SRV-11,False
ALT-CSE-11-00167,CSE-11,CRITICAL,2024-11-28T13:03:28,2024-11-28T13:33:18.323973,2024-11-28T14:12:20.624989,CLOSED,CAS-CSE-11-0050,ENDPOINT-11A,False
ALT-CSE-11-00168,CSE-11,LOW,2024-11-07T07:03:43,2024-11-07T07:33:09.998094,2024-11-07T07:55:32.478455,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00169,CSE-11,MEDIUM,2024-11-07T12:17:52,2024-11-07T12:40:47.665760,2024-11-07T13:29:15.155875,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00170,CSE-11,MEDIUM,2024-11-03T17:24:45,2024-11-03T17:41:46.357211,2024-11-03T18:41:08.913759,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00171,CSE-11,MEDIUM,2024-12-09T03:29:33,2024-12-09T03:55:26.621274,2024-12-09T04:37:19.007912,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00172,CSE-11,CRITICAL,2024-11-28T18:48:52,2024-11-28T19:05:11.203825,2024-11-28T20:05:45.735071,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00173,CSE-11,MEDIUM,2024-12-07T02:50:02,2024-12-07T03:11:16.742303,2024-12-07T04:37:37.091332,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00174,CSE-11,LOW,2024-11-11T01:53:35,2024-11-11T02:20:02.077650,2024-11-11T03:23:42.165449,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00175,CSE-11,MEDIUM,2024-10-24T08:50:19,2024-10-24T09:11:21.818720,2024-10-24T10:05:38.243462,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00176,CSE-11,MEDIUM,2024-10-25T21:00:45,2024-10-25T21:25:23.582243,2024-10-25T21:24:17.666350,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00177,CSE-11,LOW,2024-12-20T07:03:20,2024-12-20T07:21:46.907258,2024-12-20T08:11:01.472629,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00178,CSE-11,LOW,2024-11-07T01:12:58,2024-11-07T01:42:37.969735,2024-11-07T02:10:37.778124,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00179,CSE-11,MEDIUM,2024-10-06T18:25:23,2024-10-06T18:38:53.309376,2024-10-06T19:07:26.864395,CLOSED,CAS-CSE-11-0051,CTRL-SRV-11,False
ALT-CSE-11-00180,CSE-11,LOW,2024-11-11T20:08:08,2024-11-11T20:26:53.824877,2024-11-11T21:16:52.840521,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00181,CSE-11,MEDIUM,2024-10-17T02:15:36,2024-10-17T02:43:57.297850,2024-10-17T03:30:34.128565,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00182,CSE-11,MEDIUM,2024-10-30T21:14:12,2024-10-30T21:36:21.672775,2024-10-30T22:35:34.407491,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00183,CSE-11,LOW,2024-12-26T16:27:43,2024-12-26T16:52:59.553800,2024-12-26T17:07:05.691553,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00184,CSE-11,MEDIUM,2024-12-24T13:27:36,2024-12-24T13:53:36.036621,2024-12-24T14:03:50.158512,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00185,CSE-11,MEDIUM,2024-10-01T17:09:51,2024-10-01T17:35:07.025109,2024-10-01T17:52:33.907898,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00186,CSE-11,CRITICAL,2024-10-16T20:54:04,2024-10-16T21:10:01.417754,2024-10-16T21:52:28.794708,CLOSED,CAS-CSE-11-0052,CTRL-SRV-11,False
ALT-CSE-11-00187,CSE-11,CRITICAL,2024-11-14T00:20:50,2024-11-14T00:39:58.493554,2024-11-14T00:47:47.000743,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00188,CSE-11,CRITICAL,2024-12-15T01:39:56,2024-12-15T01:56:01.208574,2024-12-15T03:06:52.814616,CLOSED,CAS-CSE-11-0053,CTRL-SRV-11,False
ALT-CSE-11-00189,CSE-11,LOW,2024-10-06T06:13:57,2024-10-06T06:30:49.621315,2024-10-06T06:54:35.311555,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00190,CSE-11,LOW,2024-10-11T20:08:32,2024-10-11T20:23:58.617582,2024-10-11T20:48:26.873165,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00191,CSE-11,MEDIUM,2024-10-06T22:48:09,2024-10-06T23:10:37.169196,2024-10-07T00:03:36.930460,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00192,CSE-11,MEDIUM,2024-12-21T02:31:29,2024-12-21T02:48:45.958077,2024-12-21T03:49:32.431530,CLOSED,CAS-CSE-11-0054,ENDPOINT-11A,False
ALT-CSE-11-00193,CSE-11,MEDIUM,2024-10-07T14:22:15,2024-10-07T14:37:58.853344,2024-10-07T15:23:40.408299,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00194,CSE-11,MEDIUM,2024-10-17T11:08:11,2024-10-17T11:14:47.767438,2024-10-17T12:12:31.883244,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00195,CSE-11,MEDIUM,2024-12-01T19:21:13,2024-12-01T19:38:31.349671,2024-12-01T20:53:53.926326,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00196,CSE-11,CRITICAL,2024-10-04T04:05:02,2024-10-04T04:29:34.492804,2024-10-04T04:59:09.598362,CLOSED,CAS-CSE-11-0055,ENDPOINT-11A,False
ALT-CSE-11-00197,CSE-11,MEDIUM,2024-11-22T15:48:59,2024-11-22T16:12:59.474317,2024-11-22T17:02:09.777910,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00198,CSE-11,MEDIUM,2024-10-13T12:17:37,2024-10-13T12:26:05.603238,2024-10-13T12:53:34.671973,CLOSED,CAS-CSE-11-0056,ENDPOINT-11A,False
ALT-CSE-11-00199,CSE-11,LOW,2024-11-08T11:33:38,2024-11-08T11:54:15.560169,2024-11-08T13:18:02.094914,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00200,CSE-11,CRITICAL,2024-12-18T01:00:38,2024-12-18T01:11:38.423582,2024-12-18T01:50:31.731237,CLOSED,CAS-CSE-11-0057,CTRL-SRV-11,False
ALT-CSE-11-00201,CSE-11,MEDIUM,2024-11-20T04:24:46,2024-11-20T04:30:15.233109,2024-11-20T05:18:55.722346,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00202,CSE-11,CRITICAL,2024-10-15T16:16:40,2024-10-15T16:29:26.079908,2024-10-15T17:19:12.369704,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00203,CSE-11,CRITICAL,2024-11-01T21:58:46,2024-11-01T22:08:42.988434,2024-11-01T23:10:18.888566,CLOSED,CAS-CSE-11-0058,CTRL-SRV-11,False
ALT-CSE-11-00204,CSE-11,MEDIUM,2024-12-01T13:18:20,2024-12-01T13:37:18.665870,2024-12-01T14:16:29.665931,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00205,CSE-11,LOW,2024-12-07T16:32:42,2024-12-07T16:44:39.986718,2024-12-07T18:05:07.770048,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00206,CSE-11,LOW,2024-11-19T08:31:19,2024-11-19T08:45:27.060850,2024-11-19T09:49:34.256901,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00207,CSE-11,MEDIUM,2024-12-24T23:41:54,2024-12-25T00:10:57.620091,2024-12-25T00:50:24.274834,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00208,CSE-11,MEDIUM,2024-11-23T10:53:12,2024-11-23T11:19:19.077344,2024-11-23T11:24:37.187121,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00209,CSE-11,CRITICAL,2024-12-09T21:10:54,2024-12-09T21:32:31.441746,2024-12-09T22:36:17.843940,CLOSED,CAS-CSE-11-0059,ENDPOINT-11A,False
ALT-CSE-11-00210,CSE-11,MEDIUM,2024-12-01T14:28:48,2024-12-01T14:39:24.584151,2024-12-01T15:15:04.024480,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00211,CSE-11,MEDIUM,2024-12-25T12:07:06,2024-12-25T12:33:01.317154,2024-12-25T13:07:34.135135,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00212,CSE-11,CRITICAL,2024-11-22T17:35:35,2024-11-22T17:41:30.389811,2024-11-22T18:32:21.001370,CLOSED,CAS-CSE-11-0060,CTRL-SRV-11,False
ALT-CSE-11-00213,CSE-11,LOW,2024-10-09T20:03:17,2024-10-09T20:15:20.776460,2024-10-09T20:53:51.548435,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00214,CSE-11,LOW,2024-12-01T11:29:09,2024-12-01T11:53:50.182898,2024-12-01T12:28:25.532981,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00215,CSE-11,MEDIUM,2024-12-05T14:34:13,2024-12-05T14:58:59.881425,2024-12-05T15:14:51.868321,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00216,CSE-11,LOW,2024-10-05T13:29:20,2024-10-05T13:36:25.660244,2024-10-05T14:36:33.240087,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00217,CSE-11,MEDIUM,2024-11-04T05:43:25,2024-11-04T06:08:05.163799,2024-11-04T07:05:49.037455,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00218,CSE-11,LOW,2024-12-21T22:55:35,2024-12-21T23:17:27.117307,2024-12-22T00:06:23.954622,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00219,CSE-11,MEDIUM,2024-12-26T13:46:46,2024-12-26T14:06:47.810023,2024-12-26T14:36:21.933650,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00220,CSE-11,MEDIUM,2024-12-06T02:21:37,2024-12-06T02:51:23.396789,2024-12-06T03:09:30.267721,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00221,CSE-11,CRITICAL,2024-11-28T04:21:12,2024-11-28T04:44:24.205185,2024-11-28T05:39:10.170128,CLOSED,CAS-CSE-11-0061,CTRL-SRV-11,False
ALT-CSE-11-00222,CSE-11,MEDIUM,2024-12-21T13:13:52,2024-12-21T13:32:30.195696,2024-12-21T13:26:31.780087,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00223,CSE-11,LOW,2024-12-21T17:25:31,2024-12-21T17:46:29.409031,2024-12-21T18:02:25.991697,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00224,CSE-11,CRITICAL,2024-11-01T15:50:28,2024-11-01T16:07:25.479154,2024-11-01T17:06:01.685858,CLOSED,CAS-CSE-11-0062,ENDPOINT-11A,False
ALT-CSE-11-00225,CSE-11,MEDIUM,2024-11-11T18:19:48,2024-11-11T18:39:50.589949,2024-11-11T18:55:36.138490,CLOSED,CAS-CSE-11-0063,CTRL-SRV-11,False
ALT-CSE-11-00226,CSE-11,MEDIUM,2024-10-14T14:27:39,2024-10-14T14:38:28.666475,2024-10-14T14:52:55.580251,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00227,CSE-11,LOW,2024-11-28T02:43:07,2024-11-28T02:59:10.122209,2024-11-28T03:25:12.615175,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00228,CSE-11,MEDIUM,2024-11-27T19:07:12,2024-11-27T19:24:24.026478,2024-11-27T20:50:16.475234,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00229,CSE-11,CRITICAL,2024-12-11T19:19:20,2024-12-11T19:43:47.822913,2024-12-11T20:14:08.206536,CLOSED,CAS-CSE-11-0064,ENDPOINT-11A,False
ALT-CSE-11-00230,CSE-11,LOW,2024-11-19T00:35:14,2024-11-19T00:41:34.374717,2024-11-19T01:57:44.076341,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00231,CSE-11,MEDIUM,2024-10-08T21:21:09,2024-10-08T21:48:57.147550,2024-10-08T22:16:20.978402,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00232,CSE-11,MEDIUM,2024-11-10T10:54:50,2024-11-10T11:20:37.619091,2024-11-10T11:18:30.076788,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00233,CSE-11,MEDIUM,2024-10-19T12:26:49,2024-10-19T12:54:01.475357,2024-10-19T13:24:40.825399,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00234,CSE-11,MEDIUM,2024-12-20T21:04:42,2024-12-20T21:13:48.097858,2024-12-20T22:17:52.329512,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00235,CSE-11,MEDIUM,2024-12-11T22:06:45,2024-12-11T22:30:30.199984,2024-12-11T22:58:20.837646,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00236,CSE-11,CRITICAL,2024-11-15T07:00:24,2024-11-15T07:17:05.651448,2024-11-15T08:19:51.775373,CLOSED,CAS-CSE-11-0065,CTRL-SRV-11,False
ALT-CSE-11-00237,CSE-11,LOW,2024-11-24T13:59:56,2024-11-24T14:18:38.425823,2024-11-24T14:48:11.932249,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00238,CSE-11,MEDIUM,2024-11-10T01:16:23,2024-11-10T01:45:59.511708,2024-11-10T02:36:36.275572,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00239,CSE-11,CRITICAL,2024-11-25T12:23:40,2024-11-25T12:46:22.496036,2024-11-25T13:58:27.286576,CLOSED,CAS-CSE-11-0066,ENDPOINT-11A,False
ALT-CSE-11-00240,CSE-11,LOW,2024-12-11T15:12:20,2024-12-11T15:20:58.786571,2024-12-11T16:20:06.487092,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00241,CSE-11,MEDIUM,2024-12-10T22:25:10,2024-12-10T22:44:15.687977,2024-12-10T23:17:03.869921,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00242,CSE-11,CRITICAL,2024-12-03T06:52:23,2024-12-03T07:07:45.563119,2024-12-03T08:16:32.041913,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00243,CSE-11,MEDIUM,2024-12-04T23:52:06,2024-12-05T00:11:06.475707,2024-12-05T01:06:46.198712,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00244,CSE-11,LOW,2024-11-14T17:52:42,2024-11-14T18:09:08.990613,2024-11-14T18:56:16.848511,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00245,CSE-11,LOW,2024-10-28T11:54:48,2024-10-28T12:21:43.148229,2024-10-28T13:11:35.482712,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00246,CSE-11,MEDIUM,2024-10-06T17:30:48,2024-10-06T17:48:20.497218,2024-10-06T18:07:20.288038,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00247,CSE-11,LOW,2024-12-06T17:18:56,2024-12-06T17:33:59.223475,2024-12-06T18:17:32.746684,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00248,CSE-11,MEDIUM,2024-11-03T17:06:01,2024-11-03T17:18:53.764888,2024-11-03T18:10:13.228131,CLOSED,CAS-CSE-11-0067,CTRL-SRV-11,False
ALT-CSE-11-00249,CSE-11,LOW,2024-11-12T21:37:56,2024-11-12T22:02:13.929502,2024-11-12T22:30:10.163877,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00250,CSE-11,MEDIUM,2024-11-20T14:06:26,2024-11-20T14:26:36.596680,2024-11-20T14:49:28.095179,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00251,CSE-11,MEDIUM,2024-10-06T09:11:14,2024-10-06T09:38:48.162935,2024-10-06T10:02:39.902602,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00252,CSE-11,MEDIUM,2024-12-19T17:50:12,2024-12-19T18:13:56.674524,2024-12-19T18:04:32.792800,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00253,CSE-11,MEDIUM,2024-11-11T14:21:34,2024-11-11T14:38:03.226359,2024-11-11T15:00:50.212191,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00254,CSE-11,MEDIUM,2024-11-13T11:18:53,2024-11-13T11:39:17.934293,2024-11-13T12:41:40.292741,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00255,CSE-11,LOW,2024-10-01T11:01:42,2024-10-01T11:12:32.925758,2024-10-01T12:01:37.227869,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00256,CSE-11,LOW,2024-10-27T13:10:38,2024-10-27T13:35:01.889356,2024-10-27T14:00:23.064048,CLOSED,CAS-CSE-11-0068,ENDPOINT-11A,False
ALT-CSE-11-00257,CSE-11,MEDIUM,2024-10-25T12:05:02,2024-10-25T12:31:55.066295,2024-10-25T12:51:33.271481,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00258,CSE-11,MEDIUM,2024-12-29T08:36:28,2024-12-29T09:04:49.166247,2024-12-29T09:38:11.478680,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00259,CSE-11,CRITICAL,2024-11-11T22:01:21,2024-11-11T22:06:48.517478,2024-11-11T23:27:27.431033,CLOSED,CAS-CSE-11-0069,ENDPOINT-11A,False
ALT-CSE-11-00260,CSE-11,CRITICAL,2024-11-04T18:49:32,2024-11-04T19:09:57.395885,2024-11-04T20:02:21.992338,CLOSED,CAS-CSE-11-0070,CTRL-SRV-11,False
ALT-CSE-11-00261,CSE-11,MEDIUM,2024-10-28T07:20:24,2024-10-28T07:32:01.879026,2024-10-28T08:42:25.759597,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00262,CSE-11,MEDIUM,2024-12-09T22:05:58,2024-12-09T22:32:33.978906,2024-12-09T22:46:48.474789,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00263,CSE-11,MEDIUM,2024-10-31T01:36:24,2024-10-31T02:04:22.657494,2024-10-31T02:37:34.202380,CLOSED,CAS-CSE-11-0071,CTRL-SRV-11,False
ALT-CSE-11-00264,CSE-11,LOW,2024-10-10T07:58:09,2024-10-10T08:24:07.255136,2024-10-10T08:36:35.362134,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00265,CSE-11,MEDIUM,2024-11-28T17:01:10,2024-11-28T17:07:27.030451,2024-11-28T17:41:44.761474,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00266,CSE-11,MEDIUM,2024-12-18T08:02:55,2024-12-18T08:24:58.817107,2024-12-18T08:46:32.533228,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00267,CSE-11,MEDIUM,2024-12-14T15:11:16,2024-12-14T15:33:41.394687,2024-12-14T16:31:41.158703,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00268,CSE-11,MEDIUM,2024-12-07T04:47:46,2024-12-07T05:00:04.343938,2024-12-07T05:51:44.851847,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00269,CSE-11,CRITICAL,2024-10-28T13:37:08,2024-10-28T13:58:37.462338,2024-10-28T14:37:14.856694,CLOSED,CAS-CSE-11-0072,CTRL-SRV-11,False
ALT-CSE-11-00270,CSE-11,LOW,2024-12-14T17:35:00,2024-12-14T17:40:20.282216,2024-12-14T18:46:28.286112,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00271,CSE-11,MEDIUM,2024-12-17T21:06:46,2024-12-17T21:26:18.257584,2024-12-17T21:56:54.987091,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00272,CSE-11,MEDIUM,2024-10-21T11:45:29,2024-10-21T11:55:11.453442,2024-10-21T12:27:30.968764,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00273,CSE-11,MEDIUM,2024-10-12T08:44:54,2024-10-12T09:11:21.018920,2024-10-12T09:59:50.070912,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00274,CSE-11,MEDIUM,2024-10-30T00:11:32,2024-10-30T00:37:28.812652,2024-10-30T01:19:44.968426,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00275,CSE-11,LOW,2024-12-24T22:16:49,2024-12-24T22:34:57.903659,2024-12-24T23:30:15.848034,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00276,CSE-11,MEDIUM,2024-11-30T04:37:57,2024-11-30T05:01:11.036368,2024-11-30T05:57:43.543730,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00277,CSE-11,MEDIUM,2024-11-03T02:01:17,2024-11-03T02:12:33.780304,2024-11-03T02:37:43.119236,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00278,CSE-11,MEDIUM,2024-11-14T06:53:31,2024-11-14T07:06:54.608238,2024-11-14T07:44:56.792585,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00279,CSE-11,MEDIUM,2024-11-10T00:51:25,2024-11-10T01:04:04.268852,2024-11-10T01:53:51.220305,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00280,CSE-11,CRITICAL,2024-10-10T16:12:55,2024-10-10T16:20:08.612531,2024-10-10T17:14:29.840416,CLOSED,CAS-CSE-11-0073,CTRL-SRV-11,False
ALT-CSE-11-00281,CSE-11,MEDIUM,2024-10-31T03:39:27,2024-10-31T04:07:04.834212,2024-10-31T04:48:26.526955,CLOSED,CAS-CSE-11-0074,ENDPOINT-11A,False
ALT-CSE-11-00282,CSE-11,CRITICAL,2024-11-25T22:34:06,2024-11-25T23:03:29.978512,2024-11-25T22:59:07.719702,CLOSED,CAS-CSE-11-0075,ENDPOINT-11A,False
ALT-CSE-11-00283,CSE-11,CRITICAL,2024-10-07T14:50:58,2024-10-07T15:00:18.670308,2024-10-07T15:57:49.653258,CLOSED,CAS-CSE-11-0076,CTRL-SRV-11,False
ALT-CSE-11-00284,CSE-11,MEDIUM,2024-11-18T22:21:35,2024-11-18T22:37:26.126181,2024-11-18T23:33:22.075543,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00285,CSE-11,LOW,2024-10-27T08:51:25,2024-10-27T09:06:01.902480,2024-10-27T09:40:20.804874,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00286,CSE-11,CRITICAL,2024-11-04T12:14:52,2024-11-04T12:35:25.646043,2024-11-04T13:22:52.360304,CLOSED,CAS-CSE-11-0077,ENDPOINT-11A,False
ALT-CSE-11-00287,CSE-11,MEDIUM,2024-12-10T09:38:50,2024-12-10T09:50:31.096380,2024-12-10T10:22:00.972727,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00288,CSE-11,MEDIUM,2024-10-12T16:03:42,2024-10-12T16:22:56.927587,2024-10-12T17:24:22.011906,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00289,CSE-11,MEDIUM,2024-11-05T13:40:26,2024-11-05T13:47:46.981819,2024-11-05T15:23:44.220258,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00290,CSE-11,MEDIUM,2024-11-09T19:38:45,2024-11-09T19:52:52.737711,2024-11-09T20:36:21.754721,CLOSED,,CTRL-SRV-11,False
ALT-CSE-11-00291,CSE-11,MEDIUM,2024-10-21T13:57:30,2024-10-21T14:16:33.018258,2024-10-21T15:27:24.476320,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00292,CSE-11,CRITICAL,2024-11-21T00:30:29,2024-11-21T00:43:29.710571,2024-11-21T01:12:46.876539,CLOSED,CAS-CSE-11-0078,ENDPOINT-11A,False
ALT-CSE-11-00293,CSE-11,MEDIUM,2024-10-07T00:56:11,2024-10-07T01:15:51.006396,2024-10-07T02:00:41.415901,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00294,CSE-11,MEDIUM,2024-10-22T03:32:48,2024-10-22T03:54:49.087959,2024-10-22T04:02:39.573989,CLOSED,,ENDPOINT-11A,False
ALT-CSE-11-00295,CSE-11,CRITICAL,2024-11-16T10:29:20,2024-11-16T10:56:06.926859,2024-11-16T11:41:36.071030,CLOSED,CAS-CSE-11-0079,ENDPOINT-11A,False
ALT-CSE-11-00296,CSE-11,CRITICAL,2024-11-16T20:05:14,2024-11-16T20:25:56.191028,2024-11-16T21:27:07.726708,CLOSED,CAS-CSE-11-0080,CTRL-SRV-11,False
