alert_id,cse_id,severity,created_at,acknowledged_at,closed_at,status,case_id,asset_id,escalated
ALT-CSE-07-01262,CSE-07,MEDIUM,2024-12-20T05:57:59,2024-12-20T05:59:37.478311,2024-12-20T06:13:44.530089,CLOSED,,WEB-SERVER-07,False
ALT-CSE-07-01263,CSE-07,LOW,2024-12-01T20:50:30,2024-12-01T20:51:52.760312,2024-12-01T21:13:17.287408,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01264,CSE-07,LOW,2024-11-06T15:40:01,2024-11-06T15:41:12.196574,2024-11-06T15:59:23.162492,CLOSED,,WEB-SERVER-07,False
ALT-CSE-07-01265,CSE-07,LOW,2024-10-31T12:21:50,2024-10-31T12:22:39.449582,2024-10-31T12:41:35.571680,CLOSED,,WEB-SERVER-07,False
ALT-CSE-07-01266,CSE-07,MEDIUM,2024-12-01T00:56:03,2024-12-01T00:58:01.595801,2024-12-01T01:15:33.583231,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01267,CSE-07,LOW,2024-10-14T11:23:16,2024-10-14T11:24:50.669298,2024-10-14T11:42:20.474337,CLOSED,,FIREWALL-07,False
ALT-CSE-07-01268,CSE-07,HIGH,2024-10-29T23:29:01,2024-10-29T23:29:45.750153,2024-10-29T23:46:46.730883,CLOSED,CAS-CSE-07-0807,ENDPOINT-07,False
ALT-CSE-07-01269,CSE-07,LOW,2024-11-24T17:57:50,2024-11-24T17:59:04.291426,2024-11-24T18:13:27.283262,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01270,CSE-07,MEDIUM,2024-12-28T21:27:51,2024-12-28T21:29:03.900357,2024-12-28T21:52:17.759306,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01271,CSE-07,HIGH,2024-10-08T09:17:36,2024-10-08T09:19:19.819173,2024-10-08T09:35:19.766987,CLOSED,,DB-SERVER-07,False
ALT-CSE-07-01272,CSE-07,MEDIUM,2024-12-17T14:53:01,2024-12-17T14:53:53.890809,2024-12-17T15:14:40.151584,CLOSED,,FIREWALL-07,False
ALT-CSE-07-01273,CSE-07,MEDIUM,2024-11-29T22:25:01,2024-11-29T22:25:32.450493,2024-11-29T22:52:51.596876,CLOSED,,WEB-SERVER-07,False
ALT-CSE-07-01274,CSE-07,HIGH,2024-11-06T00:15:30,2024-11-06T00:16:39.910096,2024-11-06T00:37:10.994194,CLOSED,,DB-SERVER-07,False
ALT-CSE-07-01275,CSE-07,LOW,2024-12-09T02:19:35,2024-12-09T02:21:07.872833,2024-12-09T02:45:36.239908,CLOSED,,DB-SERVER-07,False
ALT-CSE-07-01276,CSE-07,LOW,2024-10-22T13:35:42,2024-10-22T13:37:29.554627,2024-10-22T14:02:35.049148,CLOSED,,DB-SERVER-07,False
ALT-CSE-07-01277,CSE-07,LOW,2024-12-08T00:47:16,2024-12-08T00:48:36.276444,2024-12-08T01:09:37.648798,CLOSED,,WEB-SERVER-07,False
ALT-CSE-07-01278,CSE-07,LOW,2024-10-30T05:34:44,2024-10-30T05:36:18.476166,2024-10-30T05:59:00.722556,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01279,CSE-07,MEDIUM,2024-11-05T18:36:57,2024-11-05T18:38:53.955326,2024-11-05T18:50:53.020562,CLOSED,,DB-SERVER-07,False
ALT-CSE-07-01280,CSE-07,HIGH,2024-10-19T21:53:18,2024-10-19T21:54:06.696994,2024-10-19T22:09:24.281742,CLOSED,,FIREWALL-07,False
ALT-CSE-07-01281,CSE-07,HIGH,2024-10-17T23:58:14,2024-10-17T23:59:36.316389,2024-10-18T00:16:47.689306,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01282,CSE-07,LOW,2024-10-17T04:11:40,2024-10-17T04:12:38.619737,2024-10-17T04:30:56.704288,CLOSED,,WEB-SERVER-07,False
ALT-CSE-07-01283,CSE-07,MEDIUM,2024-10-26T15:54:03,2024-10-26T15:54:33.618439,2024-10-26T16:03:46.585876,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01284,CSE-07,HIGH,2024-12-02T13:07:29,2024-12-02T13:08:38.084192,2024-12-02T13:26:03.990141,CLOSED,,FIREWALL-07,False
ALT-CSE-07-01285,CSE-07,MEDIUM,2024-11-03T23:20:40,2024-11-03T23:22:32.024203,2024-11-03T23:34:40.048613,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01286,CSE-07,HIGH,2024-11-09T04:21:17,2024-11-09T04:23:06.342738,2024-11-09T04:36:29.658708,CLOSED,,DB-SERVER-07,False
ALT-CSE-07-01287,CSE-07,MEDIUM,2024-12-14T11:11:54,2024-12-14T11:13:26.001644,2024-12-14T11:34:04.390605,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01288,CSE-07,MEDIUM,2024-12-06T06:16:09,2024-12-06T06:17:31.153459,2024-12-06T06:34:49.763596,CLOSED,,WEB-SERVER-07,False
ALT-CSE-07-01289,CSE-07,HIGH,2024-11-24T13:42:20,2024-11-24T13:43:42.311381,2024-11-24T14:02:44.635406,CLOSED,,WEB-SERVER-07,False
ALT-CSE-07-01290,CSE-07,MEDIUM,2024-12-23T07:36:06,2024-12-23T07:37:36.298154,2024-12-23T07:49:49.645008,CLOSED,,FIREWALL-07,False
ALT-CSE-07-01291,CSE-07,MEDIUM,2024-10-15T09:48:16,2024-10-15T09:49:11.541016,2024-10-15T10:10:16.908733,CLOSED,,DB-SERVER-07,False
ALT-CSE-07-01292,CSE-07,HIGH,2024-12-01T17:28:49,2024-12-01T17:29:28.884813,2024-12-01T17:54:17.294670,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01293,CSE-07,MEDIUM,2024-12-29T15:25:59,2024-12-29T15:27:55.297941,2024-12-29T15:40:57.378183,CLOSED,,FIREWALL-07,False
ALT-CSE-07-01294,CSE-07,HIGH,2024-10-24T15:35:18,2024-10-24T15:35:50.662159,2024-10-24T15:53:34.426873,CLOSED,,DB-SERVER-07,False
ALT-CSE-07-01295,CSE-07,LOW,2024-11-07T01:03:15,2024-11-07T01:04:06.887940,2024-11-07T01:19:47.220476,CLOSED,,WEB-SERVER-07,False
ALT-CSE-07-01296,CSE-07,HIGH,2024-12-25T02:49:15,2024-12-25T02:51:06.223595,2024-12-25T03:12:52.606669,CLOSED,,DB-SERVER-07,False
ALT-CSE-07-01297,CSE-07,HIGH,2024-11-28T19:48:40,2024-11-28T19:50:02.885211,2024-11-28T20:14:28.765404,CLOSED,,WEB-SERVER-07,False
ALT-CSE-07-01298,CSE-07,LOW,2024-12-26T12:50:50,2024-12-26T12:51:44.534641,2024-12-26T13:02:48.869989,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01299,CSE-07,HIGH,2024-11-20T16:23:45,2024-11-20T16:24:52.306415,2024-11-20T16:52:46.050307,CLOSED,,FIREWALL-07,False
ALT-CSE-07-01300,CSE-07,MEDIUM,2024-10-30T08:57:13,2024-10-30T08:57:50.825975,2024-10-30T09:14:01.592162,CLOSED,,WEB-SERVER-07,False
ALT-CSE-07-01301,CSE-07,HIGH,2024-10-08T14:48:09,2024-10-08T14:48:51.959999,2024-10-08T15:02:59.736810,CLOSED,,WEB-SERVER-07,False
ALT-CSE-07-01302,CSE-07,LOW,2024-12-06T01:38:17,2024-12-06T01:40:16.667918,2024-12-06T02:00:53.641112,CLOSED,,WEB-SERVER-07,False
ALT-CSE-07-01303,CSE-07,HIGH,2024-11-29T20:16:36,2024-11-29T20:17:22.863254,2024-11-29T20:40:39.396044,CLOSED,,WEB-SERVER-07,False
ALT-CSE-07-01304,CSE-07,LOW,2024-12-23T14:24:41,2024-12-23T14:25:19.131747,2024-12-23T14:51:20.357478,CLOSED,,FIREWALL-07,False
ALT-CSE-07-01305,CSE-07,LOW,2024-10-13T22:53:16,2024-10-13T22:54:31.600874,2024-10-13T23:04:44.617320,CLOSED,CAS-CSE-07-0808,ENDPOINT-07,False
ALT-CSE-07-01306,CSE-07,MEDIUM,2024-11-09T02:48:33,2024-11-09T02:49:34.954688,2024-11-09T03:04:07.713532,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01307,CSE-07,MEDIUM,2024-12-29T18:48:59,2024-12-29T18:50:41.516513,2024-12-29T19:15:48.259673,CLOSED,,WEB-SERVER-07,False
ALT-CSE-07-01308,CSE-07,MEDIUM,2024-10-09T07:05:42,2024-10-09T07:07:38.319302,2024-10-09T07:23:11.253354,CLOSED,,WEB-SERVER-07,False
ALT-CSE-07-01309,CSE-07,MEDIUM,2024-10-18T13:35:09,2024-10-18T13:36:53.509402,2024-10-18T13:58:32.429904,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01310,CSE-07,HIGH,2024-10-25T19:01:51,2024-10-25T19:02:31.344645,2024-10-25T19:14:54.878212,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01311,CSE-07,LOW,2024-12-09T14:15:47,2024-12-09T14:17:33.008537,2024-12-09T14:34:49.378171,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01312,CSE-07,LOW,2024-11-05T07:41:54,2024-11-05T07:43:32.424135,2024-11-05T08:01:09.494064,CLOSED,CAS-CSE-07-0809,WEB-SERVER-07,False
ALT-CSE-07-01313,CSE-07,MEDIUM,2024-12-12T19:51:44,2024-12-12T19:53:26.492488,2024-12-12T20:11:33.193778,CLOSED,,FIREWALL-07,False
ALT-CSE-07-01314,CSE-07,MEDIUM,2024-12-04T06:58:17,2024-12-04T07:00:11.266549,2024-12-04T07:22:25.020129,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01315,CSE-07,MEDIUM,2024-12-12T01:10:48,2024-12-12T01:11:21.235452,2024-12-12T01:44:24.929943,CLOSED,,DB-SERVER-07,False
ALT-CSE-07-01316,CSE-07,MEDIUM,2024-10-27T20:42:11,2024-10-27T20:43:23.474762,2024-10-27T21:02:31.332945,CLOSED,,DB-SERVER-07,False
ALT-CSE-07-01317,CSE-07,HIGH,2024-12-24T04:48:34,2024-12-24T04:49:32.108381,2024-12-24T05:06:35.771118,CLOSED,,WEB-SERVER-07,False
ALT-CSE-07-01318,CSE-07,HIGH,2024-10-04T20:54:38,2024-10-04T20:56:09.653620,2024-10-04T21:12:07.686896,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01319,CSE-07,MEDIUM,2024-12-15T04:04:20,2024-12-15T04:05:04.615403,2024-12-15T04:27:38.853125,CLOSED,,FIREWALL-07,False
ALT-CSE-07-01320,CSE-07,HIGH,2024-10-17T23:07:07,2024-10-17T23:08:56.804719,2024-10-17T23:16:36.907976,CLOSED,CAS-CSE-07-0810,FIREWALL-07,False
ALT-CSE-07-01321,CSE-07,MEDIUM,2024-10-27T04:22:26,2024-10-27T04:23:46.739010,2024-10-27T04:50:44.302593,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01322,CSE-07,HIGH,2024-12-01T06:51:24,2024-12-01T06:53:16.799968,2024-12-01T07:08:41.540361,CLOSED,,FIREWALL-07,False
ALT-CSE-07-01323,CSE-07,MEDIUM,2024-11-22T00:43:24,2024-11-22T00:44:54.309653,2024-11-22T00:59:53.757202,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01324,CSE-07,MEDIUM,2024-12-05T17:12:14,2024-12-05T17:13:39.621685,2024-12-05T17:35:33.317343,CLOSED,,FIREWALL-07,False
ALT-CSE-07-01325,CSE-07,HIGH,2024-12-11T08:25:36,2024-12-11T08:26:13.698036,2024-12-11T08:53:18.498540,CLOSED,,FIREWALL-07,False
ALT-CSE-07-01326,CSE-07,LOW,2024-10-23T12:15:53,2024-10-23T12:17:00.464063,2024-10-23T12:41:52.576913,CLOSED,,DB-SERVER-07,False
ALT-CSE-07-01327,CSE-07,HIGH,2024-10-05T11:10:00,2024-10-05T11:10:36.886658,2024-10-05T11:27:12.700131,CLOSED,,DB-SERVER-07,False
ALT-CSE-07-01328,CSE-07,LOW,2024-11-08T18:30:14,2024-11-08T18:31:52.709530,2024-11-08T18:50:09.334539,CLOSED,CAS-CSE-07-0811,ENDPOINT-07,False
ALT-CSE-07-01329,CSE-07,LOW,2024-10-14T18:47:28,2024-10-14T18:49:16.018013,2024-10-14T19:02:33.535804,CLOSED,,DB-SERVER-07,False
ALT-CSE-07-01330,CSE-07,HIGH,2024-11-22T10:13:01,2024-11-22T10:14:10.768027,2024-11-22T10:32:49.108406,CLOSED,,FIREWALL-07,False
ALT-CSE-07-01331,CSE-07,HIGH,2024-11-17T15:11:38,2024-11-17T15:12:37.722179,2024-11-17T15:40:38.905027,CLOSED,,DB-SERVER-07,False
ALT-CSE-07-01332,CSE-07,HIGH,2024-12-28T19:22:44,2024-12-28T19:24:23.538103,2024-12-28T19:52:46.790214,CLOSED,,WEB-SERVER-07,False
ALT-CSE-07-01333,CSE-07,HIGH,2024-12-12T18:33:54,2024-12-12T18:34:46.126135,2024-12-12T18:49:11.613675,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01334,CSE-07,MEDIUM,2024-12-12T08:11:10,2024-12-12T08:12:59.573972,2024-12-12T08:33:17.263018,CLOSED,,WEB-SERVER-07,False
ALT-CSE-07-01335,CSE-07,LOW,2024-11-24T21:56:08,2024-11-24T21:57:47.626833,2024-11-24T22:14:52.287962,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01336,CSE-07,MEDIUM,2024-12-21T09:16:07,2024-12-21T09:17:25.398458,2024-12-21T09:33:03.015560,CLOSED,,FIREWALL-07,False
ALT-CSE-07-01337,CSE-07,HIGH,2024-12-04T21:41:44,2024-12-04T21:42:53.162577,2024-12-04T22:09:30.552749,CLOSED,,DB-SERVER-07,False
ALT-CSE-07-01338,CSE-07,LOW,2024-12-12T09:19:46,2024-12-12T09:20:43.754223,2024-12-12T09:41:27.673391,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01339,CSE-07,HIGH,2024-10-15T13:32:49,2024-10-15T13:34:07.374803,2024-10-15T13:47:50.778096,CLOSED,,DB-SERVER-07,False
ALT-CSE-07-01340,CSE-07,MEDIUM,2024-12-03T01:41:57,2024-12-03T01:43:20.371366,2024-12-03T02:02:15.323297,CLOSED,,WEB-SERVER-07,False
ALT-CSE-07-01341,CSE-07,MEDIUM,2024-12-20T11:19:37,2024-12-20T11:21:02.275594,2024-12-20T11:36:48.340168,CLOSED,,DB-SERVER-07,False
ALT-CSE-07-01342,CSE-07,LOW,2024-10-07T23:03:55,2024-10-07T23:04:55.065667,2024-10-07T23:19:57.564660,CLOSED,,WEB-SERVER-07,False
ALT-CSE-07-01343,CSE-07,LOW,2024-10-02T22:12:09,2024-10-02T22:13:31.710752,2024-10-02T22:43:17.823207,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01344,CSE-07,HIGH,2024-11-11T23:26:58,2024-11-11T23:27:40.305314,2024-11-11T23:47:53.757307,CLOSED,,FIREWALL-07,False
ALT-CSE-07-01345,CSE-07,MEDIUM,2024-12-14T03:27:59,2024-12-14T03:29:47.841454,2024-12-14T03:45:49.691481,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01346,CSE-07,HIGH,2024-10-06T13:17:05,2024-10-06T13:18:20.870397,2024-10-06T13:39:01.887881,CLOSED,,WEB-SERVER-07,False
ALT-CSE-07-01347,CSE-07,MEDIUM,2024-10-28T21:57:02,2024-10-28T21:58:06.619187,2024-10-28T22:24:18.389826,CLOSED,,DB-SERVER-07,False
ALT-CSE-07-01348,CSE-07,MEDIUM,2024-11-27T21:41:23,2024-11-27T21:42:06.209781,2024-11-27T22:02:29.938942,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01349,CSE-07,LOW,2024-12-19T10:59:56,2024-12-19T11:00:41.160832,2024-12-19T11:25:37.743499,CLOSED,,DB-SERVER-07,False
ALT-CSE-07-01350,CSE-07,HIGH,2024-11-19T05:13:47,2024-11-19T05:14:38.460945,2024-11-19T05:28:57.544363,CLOSED,,FIREWALL-07,False
ALT-CSE-07-01351,CSE-07,MEDIUM,2024-12-23T10:19:35,2024-12-23T10:20:38.054504,2024-12-23T10:44:38.381982,CLOSED,,WEB-SERVER-07,False
ALT-CSE-07-01352,CSE-07,LOW,2024-11-23T23:17:24,2024-11-23T23:19:14.545772,2024-11-23T23:41:56.770863,CLOSED,CAS-CSE-07-0812,DB-SERVER-07,False
ALT-CSE-07-01353,CSE-07,HIGH,2024-10-28T06:28:57,2024-10-28T06:29:48.582206,2024-10-28T06:54:48.238937,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01354,CSE-07,HIGH,2024-11-18T07:49:23,2024-11-18T07:50:32.285287,2024-11-18T08:09:30.716775,CLOSED,,DB-SERVER-07,False
ALT-CSE-07-01355,CSE-07,HIGH,2024-10-26T18:09:35,2024-10-26T18:10:05.785823,2024-10-26T18:34:34.051567,CLOSED,,WEB-SERVER-07,False
ALT-CSE-07-01356,CSE-07,LOW,2024-10-30T06:41:15,2024-10-30T06:42:13.711506,2024-10-30T07:04:27.307047,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01357,CSE-07,HIGH,2024-10-22T01:23:40,2024-10-22T01:25:29.774778,2024-10-22T01:41:51.937203,CLOSED,,DB-SERVER-07,False
ALT-CSE-07-01358,CSE-07,MEDIUM,2024-11-24T22:40:19,2024-11-24T22:41:58.179891,2024-11-24T22:55:38.768574,CLOSED,CAS-CSE-07-0813,ENDPOINT-07,False
ALT-CSE-07-01359,CSE-07,MEDIUM,2024-12-25T14:25:39,2024-12-25T14:26:47.615970,2024-12-25T14:48:48.322489,CLOSED,,WEB-SERVER-07,False
ALT-CSE-07-01360,CSE-07,HIGH,2024-12-02T02:07:03,2024-12-02T02:07:47.930256,2024-12-02T02:21:49.834801,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01361,CSE-07,HIGH,2024-10-01T08:46:55,2024-10-01T08:47:47.932646,2024-10-01T09:01:31.480958,CLOSED,,DB-SERVER-07,False
ALT-CSE-07-01362,CSE-07,HIGH,2024-11-12T20:02:03,2024-11-12T20:03:57.458605,2024-11-12T20:22:59.009743,CLOSED,,WEB-SERVER-07,False
ALT-CSE-07-01363,CSE-07,LOW,2024-12-22T07:59:57,2024-12-22T08:01:32.461806,2024-12-22T08:23:28.225011,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01364,CSE-07,MEDIUM,2024-11-28T13:47:33,2024-11-28T13:48:54.878938,2024-11-28T13:56:05.269226,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01365,CSE-07,MEDIUM,2024-11-12T04:07:47,2024-11-12T04:09:41.679686,2024-11-12T04:25:49.784026,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01366,CSE-07,LOW,2024-12-01T03:42:37,2024-12-01T03:43:59.712806,2024-12-01T04:03:16.770067,CLOSED,,DB-SERVER-07,False
ALT-CSE-07-01367,CSE-07,HIGH,2024-10-03T02:56:49,2024-10-03T02:58:08.760862,2024-10-03T03:05:37.382998,CLOSED,,DB-SERVER-07,False
ALT-CSE-07-01368,CSE-07,HIGH,2024-11-02T13:54:42,2024-11-02T13:55:27.831690,2024-11-02T14:21:01.587571,CLOSED,,DB-SERVER-07,False
ALT-CSE-07-01369,CSE-07,MEDIUM,2024-12-11T11:25:00,2024-12-11T11:26:59.119741,2024-12-11T11:57:14.408505,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01370,CSE-07,LOW,2024-11-21T22:05:56,2024-11-21T22:06:40.338614,2024-11-21T22:21:06.421527,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01371,CSE-07,MEDIUM,2024-10-04T04:29:36,2024-10-04T04:30:21.464159,2024-10-04T04:39:56.906190,CLOSED,,DB-SERVER-07,False
ALT-CSE-07-01372,CSE-07,MEDIUM,2024-11-12T18:51:37,2024-11-12T18:52:13.823507,2024-11-12T19:08:44.688723,CLOSED,,FIREWALL-07,False
ALT-CSE-07-01373,CSE-07,LOW,2024-10-25T22:38:27,2024-10-25T22:39:34.423649,2024-10-25T22:47:54.328332,CLOSED,,WEB-SERVER-07,False
ALT-CSE-07-01374,CSE-07,HIGH,2024-12-05T08:34:14,2024-12-05T08:36:05.053975,2024-12-05T08:52:27.510975,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01375,CSE-07,LOW,2024-12-13T18:29:52,2024-12-13T18:31:06.184262,2024-12-13T19:08:33.803088,CLOSED,,DB-SERVER-07,False
ALT-CSE-07-01376,CSE-07,LOW,2024-12-16T14:24:17,2024-12-16T14:25:11.661565,2024-12-16T14:50:30.705107,CLOSED,,DB-SERVER-07,False
ALT-CSE-07-01377,CSE-07,MEDIUM,2024-10-20T10:10:54,2024-10-20T10:12:43.628916,2024-10-20T10:31:34.566082,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01378,CSE-07,MEDIUM,2024-11-20T08:18:32,2024-11-20T08:19:43.509199,2024-11-20T08:31:42.391285,CLOSED,CAS-CSE-07-0814,ENDPOINT-07,False
ALT-CSE-07-01379,CSE-07,LOW,2024-11-16T09:16:22,2024-11-16T09:17:38.618820,2024-11-16T09:32:11.235300,CLOSED,,FIREWALL-07,False
ALT-CSE-07-01380,CSE-07,MEDIUM,2024-12-05T14:17:39,2024-12-05T14:18:30.152878,2024-12-05T14:38:28.475183,CLOSED,,WEB-SERVER-07,False
ALT-CSE-07-01381,CSE-07,HIGH,2024-10-11T17:30:21,2024-10-11T17:30:51.229590,2024-10-11T17:51:51.526724,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01382,CSE-07,LOW,2024-10-10T00:02:51,2024-10-10T00:03:37.962382,2024-10-10T00:24:16.966920,CLOSED,,FIREWALL-07,False
ALT-CSE-07-01383,CSE-07,MEDIUM,2024-12-28T15:21:11,2024-12-28T15:22:11.355389,2024-12-28T15:36:22.640646,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01384,CSE-07,LOW,2024-11-12T02:00:22,2024-11-12T02:02:04.971154,2024-11-12T02:26:19.735833,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01385,CSE-07,MEDIUM,2024-12-22T20:22:25,2024-12-22T20:23:34.761976,2024-12-22T20:48:04.396779,CLOSED,CAS-CSE-07-0815,WEB-SERVER-07,False
ALT-CSE-07-01386,CSE-07,MEDIUM,2024-11-15T18:31:16,2024-11-15T18:32:05.166654,2024-11-15T18:43:47.424230,CLOSED,,FIREWALL-07,False
ALT-CSE-07-01387,CSE-07,HIGH,2024-11-12T18:55:57,2024-11-12T18:56:32.273874,2024-11-12T19:15:00.965658,CLOSED,,WEB-SERVER-07,False
ALT-CSE-07-01388,CSE-07,LOW,2024-12-16T09:26:17,2024-12-16T09:27:46.200731,2024-12-16T09:44:25.326832,CLOSED,,WEB-SERVER-07,False
ALT-CSE-07-01389,CSE-07,HIGH,2024-10-08T08:33:15,2024-10-08T08:34:25.479563,2024-10-08T08:49:21.078112,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01390,CSE-07,HIGH,2024-11-04T19:12:02,2024-11-04T19:12:37.264829,2024-11-04T19:33:30.799639,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01391,CSE-07,HIGH,2024-11-15T00:53:49,2024-11-15T00:54:33.887736,2024-11-15T01:17:15.348706,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01392,CSE-07,LOW,2024-12-24T23:29:39,2024-12-24T23:30:41.574076,2024-12-24T23:47:23.494076,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01393,CSE-07,HIGH,2024-12-08T23:30:38,2024-12-08T23:32:01.574710,2024-12-08T23:48:47.428464,CLOSED,,FIREWALL-07,False
ALT-CSE-07-01394,CSE-07,LOW,2024-12-01T22:06:45,2024-12-01T22:07:57.461952,2024-12-01T22:26:20.850179,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01395,CSE-07,HIGH,2024-11-16T15:25:42,2024-11-16T15:26:49.576560,2024-11-16T15:47:18.085857,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01396,CSE-07,LOW,2024-11-30T05:34:41,2024-11-30T05:36:38.112038,2024-11-30T05:57:56.801504,CLOSED,,FIREWALL-07,False
ALT-CSE-07-01397,CSE-07,MEDIUM,2024-10-07T06:24:35,2024-10-07T06:25:29.876757,2024-10-07T06:53:11.372497,CLOSED,,WEB-SERVER-07,False
ALT-CSE-07-01398,CSE-07,LOW,2024-11-20T02:38:43,2024-11-20T02:39:55.445650,2024-11-20T03:10:58.235419,CLOSED,,DB-SERVER-07,False
ALT-CSE-07-01399,CSE-07,MEDIUM,2024-12-27T07:16:01,2024-12-27T07:16:39.660820,2024-12-27T07:30:45.390801,CLOSED,,WEB-SERVER-07,False
ALT-CSE-07-01400,CSE-07,HIGH,2024-11-29T04:30:59,2024-11-29T04:32:02.218887,2024-11-29T04:50:34.743348,CLOSED,,WEB-SERVER-07,False
ALT-CSE-07-01401,CSE-07,MEDIUM,2024-10-18T20:08:33,2024-10-18T20:10:24.262185,2024-10-18T20:27:26.429700,CLOSED,,DB-SERVER-07,False
ALT-CSE-07-01402,CSE-07,LOW,2024-10-28T11:49:27,2024-10-28T11:50:16.590926,2024-10-28T12:13:49.874547,CLOSED,,DB-SERVER-07,False
ALT-CSE-07-01403,CSE-07,LOW,2024-11-30T21:01:10,2024-11-30T21:02:46.369957,2024-11-30T21:18:13.741195,CLOSED,,WEB-SERVER-07,False
ALT-CSE-07-01404,CSE-07,MEDIUM,2024-12-15T06:47:42,2024-12-15T06:48:30.235487,2024-12-15T07:04:22.820477,CLOSED,,WEB-SERVER-07,False
ALT-CSE-07-01405,CSE-07,LOW,2024-10-15T10:41:14,2024-10-15T10:42:04.292786,2024-10-15T11:05:27.119162,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01406,CSE-07,LOW,2024-12-07T00:11:34,2024-12-07T00:13:31.686371,2024-12-07T00:33:03.263798,CLOSED,,WEB-SERVER-07,False
ALT-CSE-07-01407,CSE-07,LOW,2024-10-21T11:53:33,2024-10-21T11:54:06.915709,2024-10-21T12:07:24.754329,CLOSED,,WEB-SERVER-07,False
ALT-CSE-07-01408,CSE-07,MEDIUM,2024-10-05T19:16:57,2024-10-05T19:18:12.131949,2024-10-05T19:36:04.884401,CLOSED,,DB-SERVER-07,False
ALT-CSE-07-01409,CSE-07,HIGH,2024-11-29T18:46:38,2024-11-29T18:48:02.914763,2024-11-29T19:03:21.981601,CLOSED,,DB-SERVER-07,False
ALT-CSE-07-01410,CSE-07,HIGH,2024-11-01T18:13:33,2024-11-01T18:14:25.841919,2024-11-01T18:28:51.489852,CLOSED,,DB-SERVER-07,False
ALT-CSE-07-01411,CSE-07,MEDIUM,2024-10-12T03:09:41,2024-10-12T03:10:11.200811,2024-10-12T03:24:35.601643,CLOSED,,DB-SERVER-07,False
ALT-CSE-07-01412,CSE-07,MEDIUM,2024-10-09T09:33:20,2024-10-09T09:34:10.067737,2024-10-09T09:47:14.875149,CLOSED,,ENDPOINT-07,False
ALT-CSE-07-01413,CSE-07,LOW,2024-12-25T06:11:21,2024-12-25T06:12:57.820859,2024-12-25T06:29:24.184709,CLOSED,,FIREWALL-07,False
ALT-CSE-07-01414,CSE-07,LOW,2024-11-10T17:20:50,2024-11-10T17:22:16.312886,2024-11-10T17:48:18.248852,CLOSED,,WEB-SERVER-07,False
ALT-CSE-07-01415,CSE-07,LOW,2024-11-05T01:58:12,2024-11-05T01:58:44.774142,2024-11-05T02:11:57.797471,CLOSED,,DB-SERVER-07,False
ALT-CSE-07-01416,CSE-07,LOW,2024-10-28T18:48:44,2024-10-28T18:49:37.766945,2024-10-28T19:08:54.169456,CLOSED,,FIREWALL-07,False
ALT-CSE-07-01417,CSE-07,MEDIUM,2024-12-09T15:23:05,2024-12-09T15:24:30.780651,2024-12-09T15:40:26.184592,CLOSED,,DB-SERVER-07,False
