alert_id,cse_id,severity,created_at,acknowledged_at,closed_at,status,case_id,asset_id,escalated
ALT-CSE-01-00735,CSE-01,MEDIUM,2024-12-18T23:18:59,2024-12-18T23:26:05.272054,2024-12-19T01:46:37.472742,CLOSED,,FIREWALL-01,False
ALT-CSE-01-00736,CSE-01,HIGH,2024-10-05T18:03:09,2024-10-05T18:04:59.292748,2024-10-05T20:21:32.503477,CLOSED,,FIREWALL-01,False
ALT-CSE-01-00737,CSE-01,LOW,2024-10-20T10:08:03,2024-10-20T10:16:36.376775,2024-10-20T11:56:00.063024,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00738,CSE-01,LOW,2024-10-14T21:51:20,2024-10-14T21:54:31.608607,2024-10-14T23:47:19.666487,CLOSED,,ROUTER-01,False
ALT-CSE-01-00739,CSE-01,MEDIUM,2024-10-16T15:43:55,2024-10-16T15:52:00.663704,2024-10-16T18:44:12.848655,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00740,CSE-01,HIGH,2024-10-10T08:08:34,2024-10-10T08:19:38.506164,2024-10-10T09:30:14.953533,CLOSED,,ROUTER-01,False
ALT-CSE-01-00741,CSE-01,LOW,2024-10-29T18:50:36,2024-10-29T19:02:23.660386,2024-10-29T20:48:39.139359,CLOSED,,ROUTER-01,False
ALT-CSE-01-00742,CSE-01,LOW,2024-10-16T09:29:52,2024-10-16T09:34:51.087659,2024-10-16T12:21:31.573809,CLOSED,,FIREWALL-01,False
ALT-CSE-01-00743,CSE-01,MEDIUM,2024-11-03T12:39:22,2024-11-03T12:43:49.245094,2024-11-03T14:21:03.312537,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00744,CSE-01,LOW,2024-10-08T00:42:24,2024-10-08T00:45:25.231872,2024-10-08T02:56:24.804436,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00745,CSE-01,LOW,2024-11-19T14:34:32,2024-11-19T14:36:48.198155,2024-11-19T15:45:17.827459,CLOSED,,ROUTER-01,False
ALT-CSE-01-00746,CSE-01,MEDIUM,2024-12-08T02:26:18,2024-12-08T02:32:21.695462,2024-12-08T04:23:18.425998,CLOSED,,FIREWALL-01,False
ALT-CSE-01-00747,CSE-01,LOW,2024-11-09T12:09:54,2024-11-09T12:14:09.746427,2024-11-09T15:10:04.625806,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00748,CSE-01,CRITICAL,2024-12-27T05:14:51,2024-12-27T05:20:10.303086,2024-12-27T06:04:36.437697,CLOSED,CAS-CSE-01-0170,ENDPOINT-01,False
ALT-CSE-01-00749,CSE-01,MEDIUM,2024-10-07T08:38:31,2024-10-07T08:47:34.540253,2024-10-07T10:50:54.301726,CLOSED,,ROUTER-01,False
ALT-CSE-01-00750,CSE-01,MEDIUM,2024-12-27T04:43:07,2024-12-27T04:50:27.614473,2024-12-27T07:45:33.274717,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00751,CSE-01,LOW,2024-12-13T04:35:43,2024-12-13T04:46:40.108008,2024-12-13T07:15:52.597633,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00752,CSE-01,MEDIUM,2024-10-20T19:33:11,2024-10-20T19:47:02.223171,2024-10-20T21:54:54.654147,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00753,CSE-01,HIGH,2024-11-18T21:09:22,2024-11-18T21:12:31.639372,2024-11-18T22:21:05.001469,CLOSED,,ROUTER-01,False
ALT-CSE-01-00754,CSE-01,MEDIUM,2024-12-21T13:11:42,2024-12-21T13:19:18.165357,2024-12-21T14:56:25.192594,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00755,CSE-01,LOW,2024-11-02T09:29:48,2024-11-02T09:43:48.150561,2024-11-02T11:35:09.252278,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00756,CSE-01,HIGH,2024-12-05T13:34:33,2024-12-05T13:47:45.120518,2024-12-05T16:45:53.386643,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00757,CSE-01,LOW,2024-12-29T03:18:33,2024-12-29T03:27:22.390206,2024-12-29T05:38:15.776483,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00758,CSE-01,CRITICAL,2024-12-13T13:58:04,2024-12-13T14:11:19.116776,2024-12-13T14:53:35.508122,CLOSED,CAS-CSE-01-0171,DB-SERVER-01,False
ALT-CSE-01-00759,CSE-01,HIGH,2024-12-13T13:23:27,2024-12-13T13:28:34.613332,2024-12-13T15:04:54.642721,CLOSED,CAS-CSE-01-0172,FIREWALL-01,False
ALT-CSE-01-00760,CSE-01,LOW,2024-10-01T15:10:18,2024-10-01T15:19:12.974522,2024-10-01T17:15:55.971825,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00761,CSE-01,MEDIUM,2024-10-20T14:57:29,2024-10-20T15:07:29.218522,2024-10-20T17:13:17.750828,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00762,CSE-01,MEDIUM,2024-12-04T01:45:41,2024-12-04T01:59:27.929669,2024-12-04T03:34:40.606110,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00763,CSE-01,CRITICAL,2024-12-26T13:57:17,2024-12-26T14:06:09.323258,2024-12-26T14:44:06.265034,CLOSED,CAS-CSE-01-0173,ENDPOINT-01,False
ALT-CSE-01-00764,CSE-01,MEDIUM,2024-12-24T15:09:39,2024-12-24T15:12:57.398007,2024-12-24T16:51:46.795800,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00765,CSE-01,HIGH,2024-12-04T07:54:56,2024-12-04T08:05:03.407077,2024-12-04T12:05:12.551197,CLOSED,,FIREWALL-01,False
ALT-CSE-01-00766,CSE-01,HIGH,2024-10-05T02:46:33,2024-10-05T02:52:34.955770,2024-10-05T03:59:33.942295,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00767,CSE-01,HIGH,2024-12-29T09:01:51,2024-12-29T09:05:25.113362,2024-12-29T11:14:53.682352,CLOSED,,FIREWALL-01,False
ALT-CSE-01-00768,CSE-01,HIGH,2024-12-06T01:15:27,2024-12-06T01:23:11.202315,2024-12-06T02:58:45.547871,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00769,CSE-01,HIGH,2024-10-18T01:03:56,2024-10-18T01:15:21.339757,2024-10-18T03:26:18.012107,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00770,CSE-01,MEDIUM,2024-10-24T06:58:54,2024-10-24T07:04:13.953208,2024-10-24T08:01:53.645512,CLOSED,,ROUTER-01,False
ALT-CSE-01-00771,CSE-01,LOW,2024-12-11T11:47:41,2024-12-11T11:58:41.201253,2024-12-11T13:18:40.566965,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00772,CSE-01,HIGH,2024-12-22T10:18:26,2024-12-22T10:24:58.994359,2024-12-22T13:04:20.447026,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00773,CSE-01,LOW,2024-12-27T04:19:07,2024-12-27T04:33:14.763426,2024-12-27T06:51:29.500550,CLOSED,,ROUTER-01,False
ALT-CSE-01-00774,CSE-01,HIGH,2024-11-21T19:36:51,2024-11-21T19:48:46.787389,2024-11-21T21:42:30.611380,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00775,CSE-01,HIGH,2024-10-20T06:08:33,2024-10-20T06:17:34.890705,2024-10-20T07:12:32.567248,CLOSED,,FIREWALL-01,False
ALT-CSE-01-00776,CSE-01,HIGH,2024-10-08T04:23:59,2024-10-08T04:26:00.591757,2024-10-08T06:35:07.802211,CLOSED,,ROUTER-01,False
ALT-CSE-01-00777,CSE-01,MEDIUM,2024-10-25T08:05:31,2024-10-25T08:20:27.985151,2024-10-25T09:53:34.244275,CLOSED,,FIREWALL-01,False
ALT-CSE-01-00778,CSE-01,MEDIUM,2024-12-08T16:44:03,2024-12-08T16:56:17.525860,2024-12-08T18:04:02.902572,CLOSED,CAS-CSE-01-0174,FIREWALL-01,False
ALT-CSE-01-00779,CSE-01,MEDIUM,2024-11-01T19:33:03,2024-11-01T19:42:39.676934,2024-11-01T21:49:48.563149,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00780,CSE-01,HIGH,2024-11-22T22:29:36,2024-11-22T22:34:23.997022,2024-11-23T00:48:11.599509,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00781,CSE-01,MEDIUM,2024-11-12T20:26:14,2024-11-12T20:34:25.811568,2024-11-12T22:25:34.608884,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00782,CSE-01,LOW,2024-11-19T10:19:19,2024-11-19T10:20:46.647718,2024-11-19T12:20:44.219735,CLOSED,,ROUTER-01,False
ALT-CSE-01-00783,CSE-01,MEDIUM,2024-12-29T00:08:02,2024-12-29T00:17:41.482568,2024-12-29T02:14:24.939920,CLOSED,,ROUTER-01,False
ALT-CSE-01-00784,CSE-01,HIGH,2024-12-14T14:25:13,2024-12-14T14:40:05.259331,2024-12-14T15:27:31.839684,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00785,CSE-01,MEDIUM,2024-12-28T07:49:34,2024-12-28T07:54:34.506186,2024-12-28T09:46:51.135350,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00786,CSE-01,HIGH,2024-11-17T13:40:51,2024-11-17T13:54:01.760948,2024-11-17T15:50:36.276548,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00787,CSE-01,MEDIUM,2024-10-17T21:26:09,2024-10-17T21:36:20.145150,2024-10-17T23:14:59.396720,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00788,CSE-01,HIGH,2024-11-25T02:01:27,2024-11-25T02:15:33.418129,2024-11-25T03:39:28.376040,CLOSED,,FIREWALL-01,False
ALT-CSE-01-00789,CSE-01,MEDIUM,2024-11-09T19:54:33,2024-11-09T20:00:49.145023,2024-11-09T22:56:21.637526,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00790,CSE-01,MEDIUM,2024-10-06T08:06:21,2024-10-06T08:21:01.636395,2024-10-06T10:26:03.881631,CLOSED,,FIREWALL-01,False
ALT-CSE-01-00791,CSE-01,LOW,2024-10-11T21:41:45,2024-10-11T21:47:57.037965,2024-10-11T23:23:03.039708,CLOSED,,FIREWALL-01,False
ALT-CSE-01-00792,CSE-01,HIGH,2024-12-03T09:36:10,2024-12-03T09:44:08.852346,2024-12-03T12:55:20.807487,CLOSED,,ROUTER-01,False
ALT-CSE-01-00793,CSE-01,MEDIUM,2024-11-29T18:41:34,2024-11-29T18:43:02.694577,2024-11-29T20:09:11.842849,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00794,CSE-01,LOW,2024-10-11T22:34:51,2024-10-11T22:41:31.048902,2024-10-12T01:14:25.176108,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00795,CSE-01,CRITICAL,2024-10-04T16:43:52,2024-10-04T16:54:21.360681,2024-10-04T17:42:51.061392,CLOSED,CAS-CSE-01-0175,FIREWALL-01,False
ALT-CSE-01-00796,CSE-01,CRITICAL,2024-11-11T19:43:42,2024-11-11T19:45:36.491118,2024-11-11T20:39:39.647266,CLOSED,CAS-CSE-01-0176,WEB-SERVER-01,False
ALT-CSE-01-00797,CSE-01,CRITICAL,2024-11-01T16:37:38,2024-11-01T16:39:49.428762,2024-11-01T17:41:18.209092,CLOSED,CAS-CSE-01-0177,FIREWALL-01,False
ALT-CSE-01-00798,CSE-01,MEDIUM,2024-12-03T16:27:17,2024-12-03T16:31:50.520758,2024-12-03T18:46:04.139800,CLOSED,,FIREWALL-01,False
ALT-CSE-01-00799,CSE-01,LOW,2024-11-08T05:15:04,2024-11-08T05:23:59.299400,2024-11-08T06:51:11.364965,CLOSED,,ROUTER-01,False
ALT-CSE-01-00800,CSE-01,CRITICAL,2024-12-18T15:58:11,2024-12-18T16:10:52.205808,2024-12-18T16:36:01.859033,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00801,CSE-01,MEDIUM,2024-10-12T12:50:43,2024-10-12T13:04:05.423194,2024-10-12T14:41:54.366167,CLOSED,,ROUTER-01,False
ALT-CSE-01-00802,CSE-01,LOW,2024-12-22T11:06:18,2024-12-22T11:07:22.096657,2024-12-22T14:13:27.581773,CLOSED,,FIREWALL-01,False
ALT-CSE-01-00803,CSE-01,HIGH,2024-11-12T13:00:42,2024-11-12T13:02:51.436134,2024-11-12T16:17:37.933162,CLOSED,,ROUTER-01,False
ALT-CSE-01-00804,CSE-01,HIGH,2024-10-10T19:22:40,2024-10-10T19:29:06.701509,2024-10-10T21:00:56.468042,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00805,CSE-01,HIGH,2024-12-07T09:49:18,2024-12-07T09:56:32.781355,2024-12-07T12:23:05.906663,CLOSED,,FIREWALL-01,False
ALT-CSE-01-00806,CSE-01,MEDIUM,2024-12-04T04:33:13,2024-12-04T04:37:02.320518,2024-12-04T07:10:14.250431,CLOSED,,FIREWALL-01,False
ALT-CSE-01-00807,CSE-01,CRITICAL,2024-10-25T21:12:02,2024-10-25T21:24:51.911063,2024-10-25T21:57:50.380445,CLOSED,CAS-CSE-01-0178,FIREWALL-01,False
ALT-CSE-01-00808,CSE-01,MEDIUM,2024-11-29T14:37:45,2024-11-29T14:42:30.929284,2024-11-29T16:09:50.829429,CLOSED,,FIREWALL-01,False
ALT-CSE-01-00809,CSE-01,MEDIUM,2024-11-18T00:53:34,2024-11-18T01:00:23.996324,2024-11-18T02:05:16.137520,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00810,CSE-01,HIGH,2024-11-18T03:41:00,2024-11-18T03:45:04.588368,2024-11-18T07:11:48.521506,CLOSED,,ROUTER-01,False
ALT-CSE-01-00811,CSE-01,LOW,2024-10-15T00:38:51,2024-10-15T00:45:38.501271,2024-10-15T03:34:20.691918,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00812,CSE-01,CRITICAL,2024-12-20T04:05:46,2024-12-20T04:12:03.925664,2024-12-20T04:46:30.794282,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00813,CSE-01,MEDIUM,2024-11-22T03:04:58,2024-11-22T03:15:27.296007,2024-11-22T06:25:12.359368,CLOSED,,FIREWALL-01,False
ALT-CSE-01-00814,CSE-01,CRITICAL,2024-11-18T08:48:22,2024-11-18T09:01:50.859039,2024-11-18T09:32:56.466691,CLOSED,CAS-CSE-01-0179,FIREWALL-01,False
ALT-CSE-01-00815,CSE-01,MEDIUM,2024-10-28T21:29:36,2024-10-28T21:38:40.206349,2024-10-28T23:19:22.898466,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00816,CSE-01,LOW,2024-12-06T09:03:48,2024-12-06T09:15:25.637942,2024-12-06T09:28:44.466487,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00817,CSE-01,LOW,2024-12-27T10:10:51,2024-12-27T10:22:23.643596,2024-12-27T11:50:19.427325,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00818,CSE-01,CRITICAL,2024-11-26T07:53:51,2024-11-26T07:59:47.213144,2024-11-26T08:52:54.252094,CLOSED,,ROUTER-01,False
ALT-CSE-01-00819,CSE-01,HIGH,2024-12-03T12:37:39,2024-12-03T12:50:04.685535,2024-12-03T14:02:02.390438,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00820,CSE-01,MEDIUM,2024-11-26T20:44:02,2024-11-26T20:46:00.275700,2024-11-26T22:56:31.175365,CLOSED,,FIREWALL-01,False
ALT-CSE-01-00821,CSE-01,HIGH,2024-12-01T04:13:58,2024-12-01T04:24:57.069014,2024-12-01T05:33:08.935626,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00822,CSE-01,CRITICAL,2024-11-28T22:13:14,2024-11-28T22:18:48.977262,2024-11-28T23:30:26.946023,CLOSED,CAS-CSE-01-0180,WEB-SERVER-01,False
ALT-CSE-01-00823,CSE-01,CRITICAL,2024-10-05T11:26:14,2024-10-05T11:37:14.116006,2024-10-05T12:13:38.861963,CLOSED,CAS-CSE-01-0181,ENDPOINT-01,False
ALT-CSE-01-00824,CSE-01,CRITICAL,2024-10-27T06:51:13,2024-10-27T06:57:26.301245,2024-10-27T07:39:50.492899,CLOSED,CAS-CSE-01-0182,ENDPOINT-01,False
ALT-CSE-01-00825,CSE-01,MEDIUM,2024-10-17T12:46:02,2024-10-17T12:53:00.543519,2024-10-17T14:40:54.110808,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00826,CSE-01,CRITICAL,2024-11-15T09:44:23,2024-11-15T09:46:22.562193,2024-11-15T10:48:50.927899,CLOSED,CAS-CSE-01-0183,ROUTER-01,False
ALT-CSE-01-00827,CSE-01,CRITICAL,2024-10-15T02:22:43,2024-10-15T02:32:28.202115,2024-10-15T03:31:04.387151,CLOSED,CAS-CSE-01-0184,WEB-SERVER-01,False
ALT-CSE-01-00828,CSE-01,MEDIUM,2024-10-28T14:25:47,2024-10-28T14:34:31.809253,2024-10-28T15:23:43.815431,CLOSED,,ROUTER-01,False
ALT-CSE-01-00829,CSE-01,MEDIUM,2024-11-27T07:41:30,2024-11-27T07:45:08.997314,2024-11-27T09:14:01.736719,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00830,CSE-01,MEDIUM,2024-12-11T00:32:43,2024-12-11T00:39:41.549430,2024-12-11T02:19:02.936814,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00831,CSE-01,LOW,2024-11-02T10:58:56,2024-11-02T11:08:08.536028,2024-11-02T12:16:10.856958,CLOSED,,FIREWALL-01,False
ALT-CSE-01-00832,CSE-01,HIGH,2024-11-22T10:26:04,2024-11-22T10:32:01.692220,2024-11-22T12:39:08.169637,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00833,CSE-01,MEDIUM,2024-11-03T05:10:03,2024-11-03T05:14:11.216894,2024-11-03T07:53:13.249914,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00834,CSE-01,LOW,2024-11-22T13:24:42,2024-11-22T13:34:29.364541,2024-11-22T15:18:08.725323,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00835,CSE-01,CRITICAL,2024-11-20T19:26:52,2024-11-20T19:34:36.863050,2024-11-20T20:29:18.706968,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00836,CSE-01,MEDIUM,2024-11-06T19:40:19,2024-11-06T19:42:19.621946,2024-11-06T21:12:55.125370,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00837,CSE-01,MEDIUM,2024-11-25T10:14:38,2024-11-25T10:29:17.421506,2024-11-25T12:24:32.870785,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00838,CSE-01,HIGH,2024-10-06T06:06:49,2024-10-06T06:07:57.919460,2024-10-06T08:06:50.223277,CLOSED,,FIREWALL-01,False
ALT-CSE-01-00839,CSE-01,HIGH,2024-12-10T07:04:10,2024-12-10T07:16:17.932017,2024-12-10T08:14:48.418135,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00840,CSE-01,MEDIUM,2024-10-31T13:25:47,2024-10-31T13:32:12.050648,2024-10-31T15:32:46.789346,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00841,CSE-01,HIGH,2024-12-21T09:36:52,2024-12-21T09:51:13.505946,2024-12-21T11:48:24.161055,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00842,CSE-01,MEDIUM,2024-10-11T01:11:33,2024-10-11T01:19:58.134941,2024-10-11T04:06:43.060697,CLOSED,,ROUTER-01,False
ALT-CSE-01-00843,CSE-01,HIGH,2024-12-19T05:00:14,2024-12-19T05:14:49.185979,2024-12-19T07:20:27.014304,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00844,CSE-01,CRITICAL,2024-12-11T00:22:20,2024-12-11T00:27:57.969098,2024-12-11T01:15:37.650608,CLOSED,CAS-CSE-01-0185,WEB-SERVER-01,False
ALT-CSE-01-00845,CSE-01,LOW,2024-11-16T18:37:51,2024-11-16T18:39:48.068165,2024-11-16T18:38:51,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00846,CSE-01,HIGH,2024-12-12T06:03:36,2024-12-12T06:05:38.273150,2024-12-12T08:17:06.003905,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00847,CSE-01,CRITICAL,2024-11-28T06:02:11,2024-11-28T06:08:51.838079,2024-11-28T07:07:21.420934,CLOSED,CAS-CSE-01-0186,ROUTER-01,False
ALT-CSE-01-00848,CSE-01,LOW,2024-11-18T03:32:12,2024-11-18T03:42:54.992774,2024-11-18T04:43:47.944081,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00849,CSE-01,MEDIUM,2024-11-10T20:33:37,2024-11-10T20:41:36.525050,2024-11-10T22:55:46.482756,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00850,CSE-01,HIGH,2024-11-03T02:56:56,2024-11-03T03:09:53.726122,2024-11-03T04:10:54.793972,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00851,CSE-01,HIGH,2024-10-20T06:59:22,2024-10-20T07:07:32.959382,2024-10-20T08:38:46.782180,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00852,CSE-01,LOW,2024-12-06T10:36:40,2024-12-06T10:40:25.586303,2024-12-06T12:35:58.225261,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00853,CSE-01,MEDIUM,2024-11-04T23:33:23,2024-11-04T23:36:22.138657,2024-11-05T01:22:00.855470,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00854,CSE-01,HIGH,2024-12-02T23:59:24,2024-12-03T00:05:57.371160,2024-12-03T01:31:18.151666,CLOSED,CAS-CSE-01-0187,WEB-SERVER-01,False
ALT-CSE-01-00855,CSE-01,HIGH,2024-12-05T21:00:36,2024-12-05T21:05:01.115902,2024-12-05T23:57:49.308624,CLOSED,,ROUTER-01,False
ALT-CSE-01-00856,CSE-01,MEDIUM,2024-10-04T08:58:37,2024-10-04T09:09:29.636871,2024-10-04T10:40:48.646634,CLOSED,CAS-CSE-01-0188,FIREWALL-01,False
ALT-CSE-01-00857,CSE-01,LOW,2024-11-13T11:10:00,2024-11-13T11:15:02.670042,2024-11-13T14:06:34.033900,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00858,CSE-01,CRITICAL,2024-11-28T02:17:51,2024-11-28T02:24:01.550335,2024-11-28T02:53:53.701445,CLOSED,CAS-CSE-01-0189,WEB-SERVER-01,False
ALT-CSE-01-00859,CSE-01,MEDIUM,2024-12-23T12:25:28,2024-12-23T12:28:37.040849,2024-12-23T15:48:01.254702,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00860,CSE-01,MEDIUM,2024-10-21T06:00:56,2024-10-21T06:14:28.736239,2024-10-21T08:39:08.931150,CLOSED,,ROUTER-01,False
ALT-CSE-01-00861,CSE-01,HIGH,2024-11-03T02:46:20,2024-11-03T02:53:35.166870,2024-11-03T04:51:48.000081,CLOSED,,FIREWALL-01,False
ALT-CSE-01-00862,CSE-01,MEDIUM,2024-12-21T15:04:23,2024-12-21T15:18:09.447952,2024-12-21T17:53:41.081982,CLOSED,,ROUTER-01,False
ALT-CSE-01-00863,CSE-01,HIGH,2024-10-29T19:53:58,2024-10-29T19:59:33.518473,2024-10-29T22:05:42.728936,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00864,CSE-01,MEDIUM,2024-12-22T08:48:55,2024-12-22T08:50:13.846171,2024-12-22T11:37:04.447536,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00865,CSE-01,MEDIUM,2024-11-10T06:29:34,2024-11-10T06:42:03.861781,2024-11-10T07:59:47.461422,CLOSED,,FIREWALL-01,False
ALT-CSE-01-00866,CSE-01,MEDIUM,2024-12-24T00:37:13,2024-12-24T00:44:57.274017,2024-12-24T01:49:49.606725,CLOSED,,ROUTER-01,False
ALT-CSE-01-00867,CSE-01,HIGH,2024-10-22T08:43:15,2024-10-22T08:45:29.905414,2024-10-22T11:00:20.527664,CLOSED,CAS-CSE-01-0190,ENDPOINT-01,False
ALT-CSE-01-00868,CSE-01,MEDIUM,2024-12-22T19:54:57,2024-12-22T19:59:35.397818,2024-12-22T22:26:47.444008,CLOSED,,ROUTER-01,False
ALT-CSE-01-00869,CSE-01,CRITICAL,2024-11-26T07:10:02,2024-11-26T07:20:54.943887,2024-11-26T07:52:01.473586,CLOSED,CAS-CSE-01-0191,DB-SERVER-01,False
ALT-CSE-01-00870,CSE-01,MEDIUM,2024-10-28T17:30:37,2024-10-28T17:42:53.229239,2024-10-28T18:45:10.410117,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00871,CSE-01,LOW,2024-10-06T02:05:16,2024-10-06T02:14:21.586747,2024-10-06T04:16:27.745094,CLOSED,,ROUTER-01,False
ALT-CSE-01-00872,CSE-01,MEDIUM,2024-11-02T16:44:02,2024-11-02T16:58:51.150323,2024-11-02T19:00:50.951439,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00873,CSE-01,LOW,2024-12-11T06:55:27,2024-12-11T07:05:04.848092,2024-12-11T08:34:20.552541,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00874,CSE-01,HIGH,2024-11-28T02:01:28,2024-11-28T02:02:56.468270,2024-11-28T04:18:55.059190,CLOSED,,ROUTER-01,False
ALT-CSE-01-00875,CSE-01,LOW,2024-12-23T01:03:47,2024-12-23T01:08:57.567356,2024-12-23T02:54:35.984973,CLOSED,,ROUTER-01,False
ALT-CSE-01-00876,CSE-01,CRITICAL,2024-11-20T02:57:59,2024-11-20T03:02:37.548031,2024-11-20T03:45:07.264680,CLOSED,CAS-CSE-01-0192,ENDPOINT-01,False
ALT-CSE-01-00877,CSE-01,LOW,2024-12-20T01:55:57,2024-12-20T02:06:46.801718,2024-12-20T03:30:36.031023,CLOSED,,ENDPOINT-01,False
ALT-CSE-01-00878,CSE-01,MEDIUM,2024-11-23T13:51:32,2024-11-23T14:00:55.956358,2024-11-23T16:28:52.201103,CLOSED,,ROUTER-01,False
ALT-CSE-01-00879,CSE-01,HIGH,2024-12-18T03:42:40,2024-12-18T03:51:43.790395,2024-12-18T07:04:13.105988,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00880,CSE-01,HIGH,2024-11-07T08:26:19,2024-11-07T08:32:34.421575,2024-11-07T10:58:15.849714,CLOSED,,ROUTER-01,False
ALT-CSE-01-00881,CSE-01,LOW,2024-10-22T18:55:10,2024-10-22T19:07:47.907041,2024-10-22T21:38:17.511444,CLOSED,,WEB-SERVER-01,False
ALT-CSE-01-00882,CSE-01,MEDIUM,2024-11-28T05:56:44,2024-11-28T06:04:51.456494,2024-11-28T08:41:23.880740,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00883,CSE-01,LOW,2024-11-12T09:20:45,2024-11-12T09:24:31.938701,2024-11-12T12:19:11.324118,CLOSED,,FIREWALL-01,False
ALT-CSE-01-00884,CSE-01,CRITICAL,2024-10-01T12:34:20,2024-10-01T12:48:09.294467,2024-10-01T13:11:49.126222,CLOSED,CAS-CSE-01-0193,ROUTER-01,False
ALT-CSE-01-00885,CSE-01,HIGH,2024-11-24T16:05:16,2024-11-24T16:17:30.433396,2024-11-24T17:34:14.650656,CLOSED,,DB-SERVER-01,False
ALT-CSE-01-00886,CSE-01,HIGH,2024-10-13T01:29:12,2024-10-13T01:37:00.923150,2024-10-13T03:39:49.203656,CLOSED,CAS-CSE-01-0194,ROUTER-01,False
ALT-CSE-01-00887,CSE-01,LOW,2024-10-29T05:29:43,2024-10-29T05:35:43.144820,2024-10-29T08:17:31.125863,CLOSED,,ROUTER-01,False
ALT-CSE-01-00888,CSE-01,MEDIUM,2024-10-31T14:43:15,2024-10-31T14:50:55.398487,2024-10-31T16:51:27.993420,CLOSED,,DB-SERVER-01,False
